,Date,Net_month_art
0,2007-01-31,68.0
1,2007-02-28,126.0
2,2007-03-31,106.0
3,2007-04-30,133.0
4,2007-05-31,148.0
5,2007-06-30,137.0
6,2007-07-31,154.0
7,2007-08-31,159.0
8,2007-09-30,181.0
9,2007-10-31,217.0
10,2007-11-30,225.0
11,2007-12-31,214.0
12,2008-01-31,201.0
13,2008-02-29,241.0
14,2008-03-31,256.0
15,2008-04-30,335.0
16,2008-05-31,261.0
17,2008-06-30,282.0
18,2008-07-31,257.0
19,2008-08-31,254.0
20,2008-09-30,274.0
21,2008-10-31,291.0
22,2008-11-30,351.0
23,2008-12-31,337.0
24,2009-01-31,258.0
25,2009-02-28,240.0
26,2009-03-31,276.0
27,2009-04-30,255.0
28,2009-05-31,281.0
29,2009-06-30,242.0
30,2009-07-31,233.0
31,2009-08-31,284.0
32,2009-09-30,369.0
33,2009-10-31,363.0
34,2009-11-30,374.0
35,2009-12-31,345.0
36,2010-01-31,295.0
37,2010-02-28,351.0
38,2010-03-31,388.0
39,2010-04-30,381.0
40,2010-05-31,342.0
41,2010-06-30,333.0
42,2010-07-31,295.0
43,2010-08-31,300.0
44,2010-09-30,440.0
45,2010-10-31,457.0
46,2010-11-30,443.0
47,2010-12-31,353.0
48,2011-01-31,326.0
49,2011-02-28,389.0
50,2011-03-31,425.0
51,2011-04-30,448.0
52,2011-05-31,440.0
53,2011-06-30,449.0
54,2011-07-31,438.0
55,2011-08-31,394.0
56,2011-09-30,435.0
57,2011-10-31,466.0
58,2011-11-30,485.0
59,2011-12-31,432.0
60,2012-01-31,373.0
61,2012-02-29,378.0
62,2012-03-31,441.0
63,2012-04-30,483.0
64,2012-05-31,441.0
65,2012-06-30,425.0
66,2012-07-31,436.0
67,2012-08-31,384.0
68,2012-09-30,388.0
69,2012-10-31,441.0
70,2012-11-30,495.0
71,2012-12-31,474.0
72,2013-01-31,366.0
73,2013-02-28,424.0
74,2013-03-31,524.0
75,2013-04-30,501.0
76,2013-05-31,484.0
77,2013-06-30,527.0
78,2013-07-31,524.0
79,2013-08-31,490.0
80,2013-09-30,569.0
81,2013-10-31,616.0
82,2013-11-30,606.0
83,2013-12-31,556.0
84,2014-01-31,471.0
85,2014-02-28,523.0
86,2014-03-31,584.0
87,2014-04-30,599.0
88,2014-05-31,577.0
89,2014-06-30,692.0
90,2014-07-31,651.0
91,2014-08-31,623.0
92,2014-09-30,635.0
93,2014-10-31,645.0
94,2014-11-30,579.0
95,2014-12-31,638.0
96,2015-01-31,483.0
97,2015-02-28,523.0
98,2015-03-31,529.0
99,2015-04-30,537.0
100,2015-05-31,505.0
101,2015-06-30,489.0
102,2015-07-31,385.0
103,2015-08-31,601.0
104,2015-09-30,589.0
105,2015-10-31,641.0
106,2015-11-30,679.0
107,2015-12-31,612.0
108,2016-01-31,584.0
109,2016-02-29,764.0
110,2016-03-31,784.0
111,2016-04-30,788.0
112,2016-05-31,762.0
113,2016-06-30,782.0
114,2016-07-31,880.0
115,2016-08-31,774.0
116,2016-09-30,766.0
117,2016-10-31,803.0
118,2016-11-30,776.0
119,2016-12-31,757.0
120,2017-01-31,800.0
121,2017-02-28,922.0
122,2017-03-31,1031.0
123,2017-04-30,921.0
124,2017-05-31,966.0
125,2017-06-30,944.0
126,2017-07-31,913.0
127,2017-08-31,843.0
128,2017-09-30,907.0
129,2017-10-31,1110.0
130,2017-11-30,1182.0
131,2017-12-31,1059.0
132,2018-01-31,977.0
133,2018-02-28,969.0
134,2018-03-31,1156.0
135,2018-04-30,1186.0
136,2018-05-31,1258.0
137,2018-06-30,1127.0
138,2018-07-31,1113.0
139,2018-08-31,1094.0
140,2018-09-30,1255.0
141,2018-10-31,1339.0
142,2018-11-30,1336.0
143,2018-12-31,1210.0
144,2019-01-31,1038.0
145,2019-02-28,1231.0
146,2019-03-31,1256.0
147,2019-04-30,1355.0
148,2019-05-31,1282.0
149,2019-06-30,1319.0
150,2019-07-31,1279.0
151,2019-08-31,1166.0
152,2019-09-30,1418.0
153,2019-10-31,1555.0
154,2019-11-30,1539.0
155,2019-12-31,1409.0
156,2020-01-31,1182.0
157,2020-02-29,1311.0
158,2020-03-31,1364.0
159,2020-04-30,1419.0
160,2020-05-31,1353.0
161,2020-06-30,1366.0
162,2020-07-31,1378.0
163,2020-08-31,1405.0
164,2020-09-30,1524.0
165,2020-10-31,1640.0
166,2020-11-30,1525.0
167,2020-12-31,1424.0
168,2021-01-31,1111.0
169,2021-02-28,1271.0
170,2021-03-31,1314.0
171,2021-04-30,1195.0
172,2021-05-31,1193.0
173,2021-06-30,1240.0
174,2021-07-31,1234.0
175,2021-08-31,1152.0
176,2021-09-30,1283.0
177,2021-10-31,1362.0
178,2021-11-30,1387.0
179,2021-12-31,1253.0
