Datum,Value,Code
2012-11-03 00:00:00,1285,PB6090
2012-11-03 00:00:00,826,TB80120G
2012-11-04 00:00:00,492,A01-80-(30)
2012-11-04 00:00:00,2310,AHEK
2012-11-04 00:00:00,33,C02-80
2012-11-04 00:00:00,904,J16-90
2012-11-04 00:00:00,1285,PB6090
2012-11-04 00:00:00,826,TB80120G
2012-11-05 00:00:00,585,A01-80-(30)
2012-11-05 00:00:00,2510,AHEK
2012-11-05 00:00:00,40,C02-80
2012-11-05 00:00:00,1040,J16-90
2012-11-05 00:00:00,1377,PB6090
2012-11-05 00:00:00,885,TB80120G
2012-11-06 00:00:00,571,A01-80-(30)
2012-11-06 00:00:00,2431,AHEK
2012-11-06 00:00:00,43,C02-80
2012-11-06 00:00:00,1015,J16-90
2012-11-06 00:00:00,1216,PB6090
2012-11-06 00:00:00,802,TB80120G
2012-11-07 00:00:00,581,A01-80-(30)
2012-11-07 00:00:00,2384,AHEK
2012-11-07 00:00:00,45,C02-80
2012-11-07 00:00:00,1010,J16-90
2012-11-07 00:00:00,1208,PB6090
2012-11-07 00:00:00,801,TB80120G
2012-11-08 00:00:00,558,A01-80-(30)
2012-11-08 00:00:00,2281,AHEK
2012-11-08 00:00:00,44,C02-80
2012-11-08 00:00:00,980,J16-90
2012-11-08 00:00:00,1203,PB6090
2012-11-08 00:00:00,789,TB80120G
2012-11-09 00:00:00,561,A01-80-(30)
2012-11-09 00:00:00,2266,AHEK
2012-11-09 00:00:00,41,C02-80
2012-11-09 00:00:00,976,J16-90
2012-11-09 00:00:00,1353,PB6090
2012-11-09 00:00:00,829,TB80120G
2012-11-10 00:00:00,500,A01-80-(30)
2012-11-10 00:00:00,2079,AHEK
2012-11-10 00:00:00,30,C02-80
2012-11-10 00:00:00,897,J16-90
2012-11-10 00:00:00,1179,PB6090
2012-11-10 00:00:00,747,TB80120G
2012-11-11 00:00:00,495,A01-80-(30)
2012-11-11 00:00:00,2052,AHEK
2012-11-11 00:00:00,29,C02-80
2012-11-11 00:00:00,890,J16-90
2012-11-11 00:00:00,1176,PB6090
2012-11-11 00:00:00,747,TB80120G
2012-11-12 00:00:00,575,A01-80-(30)
2012-11-12 00:00:00,2253,AHEK
2012-11-12 00:00:00,33,C02-80
2012-11-12 00:00:00,997,J16-90
2012-11-12 00:00:00,1283,PB6090
2012-11-12 00:00:00,816,TB80120G
2012-11-13 00:00:00,564,A01-80-(30)
2012-11-13 00:00:00,2263,AHEK
2012-11-13 00:00:00,30,C02-80
2012-11-13 00:00:00,978,J16-90
2012-11-13 00:00:00,1223,PB6090
2012-11-13 00:00:00,813,TB80120G
2012-11-14 00:00:00,546,A01-80-(30)
2012-11-14 00:00:00,2241,AHEK
2012-11-14 00:00:00,27,C02-80
2012-11-14 00:00:00,937,J16-90
2012-11-14 00:00:00,1102,PB6090
2012-11-14 00:00:00,770,TB80120G
2012-11-15 00:00:00,523,A01-80-(30)
2012-11-15 00:00:00,2166,AHEK
2012-11-15 00:00:00,34,C02-80
2012-11-15 00:00:00,901,J16-90
2012-11-15 00:00:00,1121,PB6090
2012-11-15 00:00:00,800,TB80120G
2012-11-16 00:00:00,544,A01-80-(30)
2012-11-16 00:00:00,2244,AHEK
2012-11-16 00:00:00,36,C02-80
2012-11-16 00:00:00,922,J16-90
2012-11-16 00:00:00,1239,PB6090
2012-11-16 00:00:00,815,TB80120G
2012-11-17 00:00:00,450,A01-80-(30)
2012-11-17 00:00:00,2054,AHEK
2012-11-17 00:00:00,32,C02-80
2012-11-17 00:00:00,788,J16-90
2012-11-17 00:00:00,1115,PB6090
2012-11-17 00:00:00,732,TB80120G
2012-11-18 00:00:00,442,A01-80-(30)
2012-11-18 00:00:00,2041,AHEK
2012-11-18 00:00:00,32,C02-80
2012-11-18 00:00:00,780,J16-90
2012-11-18 00:00:00,1093,PB6090
2012-11-18 00:00:00,726,TB80120G
2012-11-19 00:00:00,489,A01-80-(30)
2012-11-19 00:00:00,2153,AHEK
2012-11-19 00:00:00,33,C02-80
2012-11-19 00:00:00,848,J16-90
2012-11-19 00:00:00,1140,PB6090
2012-11-19 00:00:00,774,TB80120G
2012-11-20 00:00:00,449,A01-80-(30)
2012-11-20 00:00:00,2068,AHEK
2012-11-20 00:00:00,31,C02-80
2012-11-20 00:00:00,818,J16-90
2012-11-20 00:00:00,959,PB6090
2012-11-20 00:00:00,672,TB80120G
2012-11-21 00:00:00,490,A01-80-(30)
2012-11-21 00:00:00,2120,AHEK
2012-11-21 00:00:00,30,C02-80
2012-11-21 00:00:00,866,J16-90
2012-11-21 00:00:00,975,PB6090
2012-11-21 00:00:00,664,TB80120G
2012-11-22 00:00:00,483,A01-80-(30)
2012-11-22 00:00:00,2083,AHEK
2012-11-22 00:00:00,29,C02-80
2012-11-22 00:00:00,846,J16-90
2012-11-22 00:00:00,1043,PB6090
2012-11-22 00:00:00,647,TB80120G
2012-11-23 00:00:00,495,A01-80-(30)
2012-11-23 00:00:00,2084,AHEK
2012-11-23 00:00:00,29,C02-80
2012-11-23 00:00:00,856,J16-90
2012-11-23 00:00:00,1061,PB6090
2012-11-23 00:00:00,673,TB80120G
2012-11-24 00:00:00,404,A01-80-(30)
2012-11-24 00:00:00,1915,AHEK
2012-11-24 00:00:00,27,C02-80
2012-11-24 00:00:00,725,J16-90
2012-11-24 00:00:00,950,PB6090
2012-11-24 00:00:00,611,TB80120G
2012-11-25 00:00:00,404,A01-80-(30)
2012-11-25 00:00:00,1919,AHEK
2012-11-25 00:00:00,27,C02-80
2012-11-25 00:00:00,725,J16-90
2012-11-25 00:00:00,950,PB6090
2012-11-25 00:00:00,611,TB80120G
2012-11-26 00:00:00,467,A01-80-(30)
2012-11-26 00:00:00,2018,AHEK
2012-11-26 00:00:00,29,C02-80
2012-11-26 00:00:00,808,J16-90
2012-11-26 00:00:00,1001,PB6090
2012-11-26 00:00:00,666,TB80120G
2012-11-27 00:00:00,491,A01-80-(30)
2012-11-27 00:00:00,2067,AHEK
2012-11-27 00:00:00,29,C02-80
2012-11-27 00:00:00,828,J16-90
2012-11-27 00:00:00,1030,PB6090
2012-11-27 00:00:00,693,TB80120G
2012-11-28 00:00:00,494,A01-80-(30)
2012-11-28 00:00:00,2038,AHEK
2012-11-28 00:00:00,29,C02-80
2012-11-28 00:00:00,837,J16-90
2012-11-28 00:00:00,1044,PB6090
2012-11-28 00:00:00,691,TB80120G
2012-11-29 00:00:00,520,A01-80-(30)
2012-11-29 00:00:00,1987,AHEK
2012-11-29 00:00:00,27,C02-80
2012-11-29 00:00:00,857,J16-90
2012-11-29 00:00:00,1049,PB6090
2012-11-29 00:00:00,694,TB80120G
2012-11-30 00:00:00,478,A01-80-(30)
2012-11-30 00:00:00,1875,AHEK
2012-11-30 00:00:00,25,C02-80
2012-11-30 00:00:00,787,J16-90
2012-11-30 00:00:00,1024,PB6090
2012-11-30 00:00:00,689,TB80120G
2012-12-01 00:00:00,417,A01-80-(30)
2012-12-01 00:00:00,1754,AHEK
2012-12-01 00:00:00,23,C02-80
2012-12-01 00:00:00,711,J16-90
2012-12-01 00:00:00,961,PB6090
2012-12-01 00:00:00,621,TB80120G
2012-12-02 00:00:00,413,A01-80-(30)
2012-12-02 00:00:00,1755,AHEK
2012-12-02 00:00:00,23,C02-80
2012-12-02 00:00:00,707,J16-90
2012-12-02 00:00:00,955,PB6090
2012-12-02 00:00:00,618,TB80120G
2012-12-03 00:00:00,458,A01-80-(30)
2012-12-03 00:00:00,1870,AHEK
2012-12-03 00:00:00,24,C02-80
2012-12-03 00:00:00,779,J16-90
2012-12-03 00:00:00,1000,PB6090
2012-12-03 00:00:00,643,TB80120G
2012-12-04 00:00:00,468,A01-80-(30)
2012-12-04 00:00:00,1837,AHEK
2012-12-04 00:00:00,23,C02-80
2012-12-04 00:00:00,781,J16-90
2012-12-04 00:00:00,823,PB6090
2012-12-04 00:00:00,631,TB80120G
2012-12-05 00:00:00,463,A01-80-(30)
2012-12-05 00:00:00,1844,AHEK
2012-12-05 00:00:00,23,C02-80
2012-12-05 00:00:00,784,J16-90
2012-12-05 00:00:00,822,PB6090
2012-12-05 00:00:00,629,TB80120G
2012-12-06 00:00:00,455,A01-80-(30)
2012-12-06 00:00:00,1830,AHEK
2012-12-06 00:00:00,25,C02-80
2012-12-06 00:00:00,768,J16-90
2012-12-06 00:00:00,786,PB6090
2012-12-06 00:00:00,590,TB80120G
2012-12-07 00:00:00,455,A01-80-(30)
2012-12-07 00:00:00,1734,AHEK
2012-12-07 00:00:00,25,C02-80
2012-12-07 00:00:00,704,J16-90
2012-12-07 00:00:00,785,PB6090
2012-12-07 00:00:00,553,TB80120G
2012-12-08 00:00:00,405,A01-80-(30)
2012-12-08 00:00:00,1616,AHEK
2012-12-08 00:00:00,22,C02-80
2012-12-08 00:00:00,626,J16-90
2012-12-08 00:00:00,722,PB6090
2012-12-08 00:00:00,507,TB80120G
2012-12-09 00:00:00,404,A01-80-(30)
2012-12-09 00:00:00,1606,AHEK
2012-12-09 00:00:00,22,C02-80
2012-12-09 00:00:00,625,J16-90
2012-12-09 00:00:00,722,PB6090
2012-12-09 00:00:00,507,TB80120G
2012-12-10 00:00:00,450,A01-80-(30)
2012-12-10 00:00:00,1687,AHEK
2012-12-10 00:00:00,22,C02-80
2012-12-10 00:00:00,691,J16-90
2012-12-10 00:00:00,772,PB6090
2012-12-10 00:00:00,538,TB80120G
2012-12-11 00:00:00,425,A01-80-(30)
2012-12-11 00:00:00,1735,AHEK
2012-12-11 00:00:00,24,C02-80
2012-12-11 00:00:00,721,J16-90
2012-12-11 00:00:00,791,PB6090
2012-12-11 00:00:00,543,TB80120G
2012-12-12 00:00:00,429,A01-80-(30)
2012-12-12 00:00:00,1741,AHEK
2012-12-12 00:00:00,25,C02-80
2012-12-12 00:00:00,741,J16-90
2012-12-12 00:00:00,768,PB6090
2012-12-12 00:00:00,531,TB80120G
2012-12-13 00:00:00,404,A01-80-(30)
2012-12-13 00:00:00,1658,AHEK
2012-12-13 00:00:00,21,C02-80
2012-12-13 00:00:00,692,J16-90
2012-12-13 00:00:00,687,PB6090
2012-12-13 00:00:00,474,TB80120G
2012-12-14 00:00:00,395,A01-80-(30)
2012-12-14 00:00:00,1638,AHEK
2012-12-14 00:00:00,22,C02-80
2012-12-14 00:00:00,678,J16-90
2012-12-14 00:00:00,753,PB6090
2012-12-14 00:00:00,502,TB80120G
2012-12-15 00:00:00,304,A01-80-(30)
2012-12-15 00:00:00,1459,AHEK
2012-12-15 00:00:00,17,C02-80
2012-12-15 00:00:00,564,J16-90
2012-12-15 00:00:00,630,PB6090
2012-12-15 00:00:00,444,TB80120G
2012-12-16 00:00:00,310,A01-80-(30)
2012-12-16 00:00:00,1456,AHEK
2012-12-16 00:00:00,17,C02-80
2012-12-16 00:00:00,567,J16-90
2012-12-16 00:00:00,630,PB6090
2012-12-16 00:00:00,444,TB80120G
2012-12-17 00:00:00,334,A01-80-(30)
2012-12-17 00:00:00,1551,AHEK
2012-12-17 00:00:00,18,C02-80
2012-12-17 00:00:00,596,J16-90
2012-12-17 00:00:00,677,PB6090
2012-12-17 00:00:00,462,TB80120G
2012-12-18 00:00:00,320,A01-80-(30)
2012-12-18 00:00:00,1490,AHEK
2012-12-18 00:00:00,14,C02-80
2012-12-18 00:00:00,587,J16-90
2012-12-18 00:00:00,588,PB6090
2012-12-18 00:00:00,439,TB80120G
2012-12-19 00:00:00,300,A01-80-(30)
2012-12-19 00:00:00,1478,AHEK
2012-12-19 00:00:00,14,C02-80
2012-12-19 00:00:00,550,J16-90
2012-12-19 00:00:00,596,PB6090
2012-12-19 00:00:00,452,TB80120G
2012-12-20 00:00:00,277,A01-80-(30)
2012-12-20 00:00:00,1330,AHEK
2012-12-20 00:00:00,14,C02-80
2012-12-20 00:00:00,503,J16-90
2012-12-20 00:00:00,484,PB6090
2012-12-20 00:00:00,384,TB80120G
2012-12-21 00:00:00,223,A01-80-(30)
2012-12-21 00:00:00,1114,AHEK
2012-12-21 00:00:00,13,C02-80
2012-12-21 00:00:00,428,J16-90
2012-12-21 00:00:00,432,PB6090
2012-12-21 00:00:00,329,TB80120G
2012-12-22 00:00:00,151,A01-80-(30)
2012-12-22 00:00:00,947,AHEK
2012-12-22 00:00:00,13,C02-80
2012-12-22 00:00:00,323,J16-90
2012-12-22 00:00:00,345,PB6090
2012-12-22 00:00:00,255,TB80120G
2012-12-23 00:00:00,153,A01-80-(30)
2012-12-23 00:00:00,949,AHEK
2012-12-23 00:00:00,13,C02-80
2012-12-23 00:00:00,325,J16-90
2012-12-23 00:00:00,345,PB6090
2012-12-23 00:00:00,255,TB80120G
2012-12-24 00:00:00,153,A01-80-(30)
2012-12-24 00:00:00,949,AHEK
2012-12-24 00:00:00,13,C02-80
2012-12-24 00:00:00,325,J16-90
2012-12-24 00:00:00,345,PB6090
2012-12-24 00:00:00,255,TB80120G
2012-12-25 00:00:00,151,A01-80-(30)
2012-12-25 00:00:00,941,AHEK
2012-12-25 00:00:00,13,C02-80
2012-12-25 00:00:00,321,J16-90
2012-12-25 00:00:00,345,PB6090
2012-12-25 00:00:00,255,TB80120G
2012-12-26 00:00:00,151,A01-80-(30)
2012-12-26 00:00:00,941,AHEK
2012-12-26 00:00:00,13,C02-80
2012-12-26 00:00:00,321,J16-90
2012-12-26 00:00:00,345,PB6090
2012-12-26 00:00:00,255,TB80120G
2012-12-27 00:00:00,151,A01-80-(30)
2012-12-27 00:00:00,943,AHEK
2012-12-27 00:00:00,13,C02-80
2012-12-27 00:00:00,323,J16-90
2012-12-27 00:00:00,344,PB6090
2012-12-27 00:00:00,256,TB80120G
2012-12-28 00:00:00,151,A01-80-(30)
2012-12-28 00:00:00,941,AHEK
2012-12-28 00:00:00,13,C02-80
2012-12-28 00:00:00,323,J16-90
2012-12-28 00:00:00,344,PB6090
2012-12-28 00:00:00,256,TB80120G
2012-12-29 00:00:00,149,A01-80-(30)
2012-12-29 00:00:00,935,AHEK
2012-12-29 00:00:00,13,C02-80
2012-12-29 00:00:00,319,J16-90
2012-12-29 00:00:00,342,PB6090
2012-12-29 00:00:00,236,TB80120G
2012-12-30 00:00:00,149,A01-80-(30)
2012-12-30 00:00:00,935,AHEK
2012-12-30 00:00:00,13,C02-80
2012-12-30 00:00:00,319,J16-90
2012-12-30 00:00:00,342,PB6090
2012-12-30 00:00:00,236,TB80120G
2012-12-31 00:00:00,151,A01-80-(30)
2012-12-31 00:00:00,939,AHEK
2012-12-31 00:00:00,13,C02-80
2012-12-31 00:00:00,321,J16-90
2012-12-31 00:00:00,342,PB6090
2012-12-31 00:00:00,236,TB80120G
2013-01-01 00:00:00,151,A01-80-(30)
2013-01-01 00:00:00,937,AHEK
2013-01-01 00:00:00,13,C02-80
2013-01-01 00:00:00,321,J16-90
2013-01-01 00:00:00,342,PB6090
2013-01-01 00:00:00,236,TB80120G
2013-01-02 00:00:00,153,A01-80-(30)
2013-01-02 00:00:00,942,AHEK
2013-01-02 00:00:00,16,C02-80
2013-01-02 00:00:00,323,J16-90
2013-01-02 00:00:00,348,PB6090
2013-01-02 00:00:00,264,TB80120G
2013-01-03 00:00:00,153,A01-80-(30)
2013-01-03 00:00:00,936,AHEK
2013-01-03 00:00:00,16,C02-80
2013-01-03 00:00:00,319,J16-90
2013-01-03 00:00:00,356,PB6090
2013-01-03 00:00:00,276,TB80120G
2013-01-04 00:00:00,194,A01-80-(30)
2013-01-04 00:00:00,1053,AHEK
2013-01-04 00:00:00,20,C02-80
2013-01-04 00:00:00,371,J16-90
2013-01-04 00:00:00,481,PB6090
2013-01-04 00:00:00,331,TB80120G
2013-01-05 00:00:00,192,A01-80-(30)
2013-01-05 00:00:00,1043,AHEK
2013-01-05 00:00:00,17,C02-80
2013-01-05 00:00:00,368,J16-90
2013-01-05 00:00:00,475,PB6090
2013-01-05 00:00:00,318,TB80120G
2013-01-06 00:00:00,192,A01-80-(30)
2013-01-06 00:00:00,1043,AHEK
2013-01-06 00:00:00,17,C02-80
2013-01-06 00:00:00,368,J16-90
2013-01-06 00:00:00,475,PB6090
2013-01-06 00:00:00,319,TB80120G
2013-01-07 00:00:00,231,A01-80-(30)
2013-01-07 00:00:00,1188,AHEK
2013-01-07 00:00:00,22,C02-80
2013-01-07 00:00:00,443,J16-90
2013-01-07 00:00:00,520,PB6090
2013-01-07 00:00:00,377,TB80120G
2013-01-08 00:00:00,244,A01-80-(30)
2013-01-08 00:00:00,1226,AHEK
2013-01-08 00:00:00,21,C02-80
2013-01-08 00:00:00,463,J16-90
2013-01-08 00:00:00,520,PB6090
2013-01-08 00:00:00,388,TB80120G
2013-01-09 00:00:00,257,A01-80-(30)
2013-01-09 00:00:00,1241,AHEK
2013-01-09 00:00:00,21,C02-80
2013-01-09 00:00:00,475,J16-90
2013-01-09 00:00:00,529,PB6090
2013-01-09 00:00:00,395,TB80120G
2013-01-10 00:00:00,256,A01-80-(30)
2013-01-10 00:00:00,1234,AHEK
2013-01-10 00:00:00,22,C02-80
2013-01-10 00:00:00,474,J16-90
2013-01-10 00:00:00,555,PB6090
2013-01-10 00:00:00,419,TB80120G
2013-01-11 00:00:00,268,A01-80-(30)
2013-01-11 00:00:00,1272,AHEK
2013-01-11 00:00:00,22,C02-80
2013-01-11 00:00:00,491,J16-90
2013-01-11 00:00:00,591,PB6090
2013-01-11 00:00:00,467,TB80120G
2013-01-12 00:00:00,245,A01-80-(30)
2013-01-12 00:00:00,1117,AHEK
2013-01-12 00:00:00,22,C02-80
2013-01-12 00:00:00,455,J16-90
2013-01-12 00:00:00,540,PB6090
2013-01-12 00:00:00,441,TB80120G
2013-01-13 00:00:00,245,A01-80-(30)
2013-01-13 00:00:00,1109,AHEK
2013-01-13 00:00:00,22,C02-80
2013-01-13 00:00:00,454,J16-90
2013-01-13 00:00:00,521,PB6090
2013-01-13 00:00:00,431,TB80120G
2013-01-14 00:00:00,299,A01-80-(30)
2013-01-14 00:00:00,1254,AHEK
2013-01-14 00:00:00,24,C02-80
2013-01-14 00:00:00,522,J16-90
2013-01-14 00:00:00,615,PB6090
2013-01-14 00:00:00,449,TB80120G
2013-01-15 00:00:00,289,A01-80-(30)
2013-01-15 00:00:00,1213,AHEK
2013-01-15 00:00:00,23,C02-80
2013-01-15 00:00:00,490,J16-90
2013-01-15 00:00:00,610,PB6090
2013-01-15 00:00:00,445,TB80120G
2013-01-16 00:00:00,279,A01-80-(30)
2013-01-16 00:00:00,1213,AHEK
2013-01-16 00:00:00,23,C02-80
2013-01-16 00:00:00,485,J16-90
2013-01-16 00:00:00,591,PB6090
2013-01-16 00:00:00,436,TB80120G
2013-01-17 00:00:00,282,A01-80-(30)
2013-01-17 00:00:00,1213,AHEK
2013-01-17 00:00:00,23,C02-80
2013-01-17 00:00:00,501,J16-90
2013-01-17 00:00:00,591,PB6090
2013-01-17 00:00:00,427,TB80120G
2013-01-18 00:00:00,270,A01-80-(30)
2013-01-18 00:00:00,1219,AHEK
2013-01-18 00:00:00,24,C02-80
2013-01-18 00:00:00,487,J16-90
2013-01-18 00:00:00,602,PB6090
2013-01-18 00:00:00,435,TB80120G
2013-01-19 00:00:00,267,A01-80-(30)
2013-01-19 00:00:00,1215,AHEK
2013-01-19 00:00:00,24,C02-80
2013-01-19 00:00:00,480,J16-90
2013-01-19 00:00:00,602,PB6090
2013-01-19 00:00:00,432,TB80120G
2013-01-20 00:00:00,263,A01-80-(30)
2013-01-20 00:00:00,1209,AHEK
2013-01-20 00:00:00,24,C02-80
2013-01-20 00:00:00,476,J16-90
2013-01-20 00:00:00,602,PB6090
2013-01-20 00:00:00,432,TB80120G
2013-01-21 00:00:00,265,A01-80-(30)
2013-01-21 00:00:00,1232,AHEK
2013-01-21 00:00:00,24,C02-80
2013-01-21 00:00:00,478,J16-90
2013-01-21 00:00:00,603,PB6090
2013-01-21 00:00:00,434,TB80120G
2013-01-22 00:00:00,265,A01-80-(30)
2013-01-22 00:00:00,1232,AHEK
2013-01-22 00:00:00,24,C02-80
2013-01-22 00:00:00,478,J16-90
2013-01-22 00:00:00,603,PB6090
2013-01-22 00:00:00,435,TB80120G
2013-01-23 00:00:00,263,A01-80-(30)
2013-01-23 00:00:00,1234,AHEK
2013-01-23 00:00:00,24,C02-80
2013-01-23 00:00:00,476,J16-90
2013-01-23 00:00:00,611,PB6090
2013-01-23 00:00:00,439,TB80120G
2013-01-24 00:00:00,264,A01-80-(30)
2013-01-24 00:00:00,1240,AHEK
2013-01-24 00:00:00,25,C02-80
2013-01-24 00:00:00,473,J16-90
2013-01-24 00:00:00,614,PB6090
2013-01-24 00:00:00,451,TB80120G
2013-01-25 00:00:00,273,A01-80-(30)
2013-01-25 00:00:00,1358,AHEK
2013-01-25 00:00:00,25,C02-80
2013-01-25 00:00:00,493,J16-90
2013-01-25 00:00:00,615,PB6090
2013-01-25 00:00:00,453,TB80120G
2013-01-26 00:00:00,246,A01-80-(30)
2013-01-26 00:00:00,1190,AHEK
2013-01-26 00:00:00,25,C02-80
2013-01-26 00:00:00,448,J16-90
2013-01-26 00:00:00,602,PB6090
2013-01-26 00:00:00,443,TB80120G
2013-01-27 00:00:00,248,A01-80-(30)
2013-01-27 00:00:00,1195,AHEK
2013-01-27 00:00:00,25,C02-80
2013-01-27 00:00:00,450,J16-90
2013-01-27 00:00:00,602,PB6090
2013-01-27 00:00:00,443,TB80120G
2013-01-28 00:00:00,260,A01-80-(30)
2013-01-28 00:00:00,1230,AHEK
2013-01-28 00:00:00,25,C02-80
2013-01-28 00:00:00,466,J16-90
2013-01-28 00:00:00,622,PB6090
2013-01-28 00:00:00,457,TB80120G
2013-01-29 00:00:00,305,A01-80-(30)
2013-01-29 00:00:00,1291,AHEK
2013-01-29 00:00:00,24,C02-80
2013-01-29 00:00:00,516,J16-90
2013-01-29 00:00:00,612,PB6090
2013-01-29 00:00:00,472,TB80120G
2013-01-30 00:00:00,314,A01-80-(30)
2013-01-30 00:00:00,1360,AHEK
2013-01-30 00:00:00,25,C02-80
2013-01-30 00:00:00,532,J16-90
2013-01-30 00:00:00,649,PB6090
2013-01-30 00:00:00,509,TB80120G
2013-01-31 00:00:00,330,A01-80-(30)
2013-01-31 00:00:00,1378,AHEK
2013-01-31 00:00:00,25,C02-80
2013-01-31 00:00:00,553,J16-90
2013-01-31 00:00:00,615,PB6090
2013-01-31 00:00:00,520,TB80120G
2013-02-01 00:00:00,348,A01-80-(30)
2013-02-01 00:00:00,1444,AHEK
2013-02-01 00:00:00,28,C02-80
2013-02-01 00:00:00,567,J16-90
2013-02-01 00:00:00,666,PB6090
2013-02-01 00:00:00,546,TB80120G
2013-02-02 00:00:00,328,A01-80-(30)
2013-02-02 00:00:00,1343,AHEK
2013-02-02 00:00:00,28,C02-80
2013-02-02 00:00:00,545,J16-90
2013-02-02 00:00:00,646,PB6090
2013-02-02 00:00:00,525,TB80120G
2013-02-03 00:00:00,328,A01-80-(30)
2013-02-03 00:00:00,1343,AHEK
2013-02-03 00:00:00,28,C02-80
2013-02-03 00:00:00,545,J16-90
2013-02-03 00:00:00,646,PB6090
2013-02-03 00:00:00,525,TB80120G
2013-02-04 00:00:00,390,A01-80-(30)
2013-02-04 00:00:00,1437,AHEK
2013-02-04 00:00:00,28,C02-80
2013-02-04 00:00:00,627,J16-90
2013-02-04 00:00:00,688,PB6090
2013-02-04 00:00:00,571,TB80120G
2013-02-05 00:00:00,411,A01-80-(30)
2013-02-05 00:00:00,1438,AHEK
2013-02-05 00:00:00,28,C02-80
2013-02-05 00:00:00,660,J16-90
2013-02-05 00:00:00,700,PB6090
2013-02-05 00:00:00,568,TB80120G
2013-02-06 00:00:00,413,A01-80-(30)
2013-02-06 00:00:00,1441,AHEK
2013-02-06 00:00:00,25,C02-80
2013-02-06 00:00:00,666,J16-90
2013-02-06 00:00:00,706,PB6090
2013-02-06 00:00:00,583,TB80120G
2013-02-07 00:00:00,409,A01-80-(30)
2013-02-07 00:00:00,1475,AHEK
2013-02-07 00:00:00,31,C02-80
2013-02-07 00:00:00,660,J16-90
2013-02-07 00:00:00,744,PB6090
2013-02-07 00:00:00,609,TB80120G
2013-02-08 00:00:00,400,A01-80-(30)
2013-02-08 00:00:00,1482,AHEK
2013-02-08 00:00:00,34,C02-80
2013-02-08 00:00:00,640,J16-90
2013-02-08 00:00:00,748,PB6090
2013-02-08 00:00:00,611,TB80120G
2013-02-09 00:00:00,362,A01-80-(30)
2013-02-09 00:00:00,1338,AHEK
2013-02-09 00:00:00,34,C02-80
2013-02-09 00:00:00,565,J16-90
2013-02-09 00:00:00,720,PB6090
2013-02-09 00:00:00,561,TB80120G
2013-02-10 00:00:00,359,A01-80-(30)
2013-02-10 00:00:00,1343,AHEK
2013-02-10 00:00:00,34,C02-80
2013-02-10 00:00:00,562,J16-90
2013-02-10 00:00:00,720,PB6090
2013-02-10 00:00:00,561,TB80120G
2013-02-11 00:00:00,379,A01-80-(30)
2013-02-11 00:00:00,1415,AHEK
2013-02-11 00:00:00,34,C02-80
2013-02-11 00:00:00,612,J16-90
2013-02-11 00:00:00,774,PB6090
2013-02-11 00:00:00,582,TB80120G
2013-02-12 00:00:00,385,A01-80-(30)
2013-02-12 00:00:00,1420,AHEK
2013-02-12 00:00:00,33,C02-80
2013-02-12 00:00:00,610,J16-90
2013-02-12 00:00:00,779,PB6090
2013-02-12 00:00:00,580,TB80120G
2013-02-13 00:00:00,399,A01-80-(30)
2013-02-13 00:00:00,1454,AHEK
2013-02-13 00:00:00,34,C02-80
2013-02-13 00:00:00,640,J16-90
2013-02-13 00:00:00,772,PB6090
2013-02-13 00:00:00,577,TB80120G
2013-02-14 00:00:00,360,A01-80-(30)
2013-02-14 00:00:00,1459,AHEK
2013-02-14 00:00:00,39,C02-80
2013-02-14 00:00:00,589,J16-90
2013-02-14 00:00:00,752,PB6090
2013-02-14 00:00:00,549,TB80120G
2013-02-15 00:00:00,353,A01-80-(30)
2013-02-15 00:00:00,1446,AHEK
2013-02-15 00:00:00,43,C02-80
2013-02-15 00:00:00,595,J16-90
2013-02-15 00:00:00,780,PB6090
2013-02-15 00:00:00,586,TB80120G
2013-02-16 00:00:00,319,A01-80-(30)
2013-02-16 00:00:00,1368,AHEK
2013-02-16 00:00:00,43,C02-80
2013-02-16 00:00:00,551,J16-90
2013-02-16 00:00:00,729,PB6090
2013-02-16 00:00:00,554,TB80120G
2013-02-17 00:00:00,319,A01-80-(30)
2013-02-17 00:00:00,1368,AHEK
2013-02-17 00:00:00,43,C02-80
2013-02-17 00:00:00,538,J16-90
2013-02-17 00:00:00,729,PB6090
2013-02-17 00:00:00,554,TB80120G
2013-02-18 00:00:00,375,A01-80-(30)
2013-02-18 00:00:00,1493,AHEK
2013-02-18 00:00:00,50,C02-80
2013-02-18 00:00:00,612,J16-90
2013-02-18 00:00:00,831,PB6090
2013-02-18 00:00:00,618,TB80120G
2013-02-19 00:00:00,362,A01-80-(30)
2013-02-19 00:00:00,1467,AHEK
2013-02-19 00:00:00,52,C02-80
2013-02-19 00:00:00,596,J16-90
2013-02-19 00:00:00,840,PB6090
2013-02-19 00:00:00,626,TB80120G
2013-02-20 00:00:00,395,A01-80-(30)
2013-02-20 00:00:00,1526,AHEK
2013-02-20 00:00:00,52,C02-80
2013-02-20 00:00:00,633,J16-90
2013-02-20 00:00:00,850,PB6090
2013-02-20 00:00:00,636,TB80120G
2013-02-21 00:00:00,417,A01-80-(30)
2013-02-21 00:00:00,1569,AHEK
2013-02-21 00:00:00,50,C02-80
2013-02-21 00:00:00,652,J16-90
2013-02-21 00:00:00,907,PB6090
2013-02-21 00:00:00,660,TB80120G
2013-02-22 00:00:00,443,A01-80-(30)
2013-02-22 00:00:00,1600,AHEK
2013-02-22 00:00:00,50,C02-80
