,Date,Net_month_art
0,2010-01-31,39.0
1,2010-02-28,68.0
2,2010-03-31,113.0
3,2010-04-30,107.0
4,2010-05-31,114.0
5,2010-06-30,112.0
6,2010-07-31,83.0
7,2010-08-31,89.0
8,2010-09-30,175.0
9,2010-10-31,184.0
10,2010-11-30,155.0
11,2010-12-31,111.0
12,2011-01-31,84.0
13,2011-02-28,145.0
14,2011-03-31,162.0
15,2011-04-30,176.0
16,2011-05-31,171.0
17,2011-06-30,172.0
18,2011-07-31,159.0
19,2011-08-31,218.0
20,2011-09-30,216.0
21,2011-10-31,184.0
22,2011-11-30,203.0
23,2011-12-31,156.0
24,2012-01-31,109.0
25,2012-02-29,121.0
26,2012-03-31,138.0
27,2012-04-30,176.0
28,2012-05-31,139.0
29,2012-06-30,150.0
30,2012-07-31,155.0
31,2012-08-31,128.0
32,2012-09-30,133.0
33,2012-10-31,134.0
34,2012-11-30,188.0
35,2012-12-31,186.0
36,2013-01-31,108.0
37,2013-02-28,144.0
38,2013-03-31,187.0
39,2013-04-30,195.0
40,2013-05-31,184.0
41,2013-06-30,203.0
42,2013-07-31,203.0
43,2013-08-31,187.0
44,2013-09-30,225.0
45,2013-10-31,245.0
46,2013-11-30,218.0
47,2013-12-31,192.0
48,2014-01-31,167.0
49,2014-02-28,186.0
50,2014-03-31,212.0
51,2014-04-30,220.0
52,2014-05-31,209.0
53,2014-06-30,242.0
54,2014-07-31,215.0
55,2014-08-31,220.0
56,2014-09-30,242.0
57,2014-10-31,213.0
58,2014-11-30,196.0
59,2014-12-31,211.0
60,2015-01-31,167.0
61,2015-02-28,201.0
62,2015-03-31,183.0
63,2015-04-30,195.0
64,2015-05-31,177.0
65,2015-06-30,182.0
66,2015-07-31,191.0
67,2015-08-31,230.0
68,2015-09-30,212.0
69,2015-10-31,261.0
70,2015-11-30,272.0
71,2015-12-31,258.0
72,2016-01-31,223.0
73,2016-02-29,283.0
74,2016-03-31,310.0
75,2016-04-30,323.0
76,2016-05-31,319.0
77,2016-06-30,323.0
78,2016-07-31,376.0
79,2016-08-31,322.0
80,2016-09-30,310.0
81,2016-10-31,322.0
82,2016-11-30,338.0
83,2016-12-31,294.0
84,2017-01-31,316.0
85,2017-02-28,341.0
86,2017-03-31,383.0
87,2017-04-30,317.0
88,2017-05-31,324.0
89,2017-06-30,318.0
90,2017-07-31,336.0
91,2017-08-31,341.0
92,2017-09-30,388.0
93,2017-10-31,440.0
94,2017-11-30,503.0
95,2017-12-31,436.0
96,2018-01-31,405.0
97,2018-02-28,401.0
98,2018-03-31,511.0
99,2018-04-30,511.0
100,2018-05-31,567.0
101,2018-06-30,508.0
102,2018-07-31,506.0
103,2018-08-31,473.0
104,2018-09-30,609.0
105,2018-10-31,575.0
106,2018-11-30,557.0
107,2018-12-31,491.0
108,2019-01-31,421.0
109,2019-02-28,506.0
110,2019-03-31,518.0
111,2019-04-30,597.0
112,2019-05-31,502.0
113,2019-06-30,519.0
114,2019-07-31,482.0
115,2019-08-31,475.0
116,2019-09-30,596.0
117,2019-10-31,638.0
118,2019-11-30,597.0
119,2019-12-31,572.0
120,2020-01-31,475.0
121,2020-02-29,480.0
122,2020-03-31,495.0
123,2020-04-30,514.0
124,2020-05-31,494.0
125,2020-06-30,515.0
126,2020-07-31,521.0
127,2020-08-31,501.0
128,2020-09-30,550.0
129,2020-10-31,602.0
130,2020-11-30,546.0
131,2020-12-31,507.0
132,2021-01-31,348.0
133,2021-02-28,420.0
134,2021-03-31,440.0
135,2021-04-30,402.0
136,2021-05-31,414.0
137,2021-06-30,415.0
138,2021-07-31,417.0
139,2021-08-31,448.0
140,2021-09-30,448.0
141,2021-10-31,456.0
142,2021-11-30,498.0
143,2021-12-31,433.0
