,Date,Net_week_art
0,2007-01-14,0.0
1,2007-01-21,0.0
2,2007-01-28,0.0
3,2007-02-04,0.0
4,2007-02-11,0.0
5,2007-02-18,0.0
6,2007-02-25,0.0
7,2007-03-04,0.0
8,2007-03-11,0.0
9,2007-03-18,0.0
10,2007-03-25,0.0
11,2007-04-01,0.0
12,2007-04-08,0.0
13,2007-04-15,0.0
14,2007-04-22,0.0
15,2007-04-29,0.0
16,2007-05-06,0.0
17,2007-05-13,0.0
18,2007-05-20,0.0
19,2007-05-27,0.0
20,2007-06-03,0.0
21,2007-06-10,0.0
22,2007-06-17,0.0
23,2007-06-24,0.0
24,2007-07-01,0.0
25,2007-07-08,0.0
26,2007-07-15,0.0
27,2007-07-22,0.0
28,2007-07-29,0.0
29,2007-08-05,0.0
30,2007-08-12,0.0
31,2007-08-19,0.0
32,2007-08-26,0.0
33,2007-09-02,0.0
34,2007-09-09,0.0
35,2007-09-16,0.0
36,2007-09-23,0.0
37,2007-09-30,0.0
38,2007-10-07,0.0
39,2007-10-14,0.0
40,2007-10-21,0.0
41,2007-10-28,0.0
42,2007-11-04,0.0
43,2007-11-11,0.0
44,2007-11-18,0.0
45,2007-11-25,0.0
46,2007-12-02,0.0
47,2007-12-09,0.0
48,2007-12-16,0.0
49,2007-12-23,0.0
50,2007-12-30,0.0
51,2008-01-06,0.0
52,2008-01-13,0.0
53,2008-01-20,0.0
54,2008-01-27,0.0
55,2008-02-03,0.0
56,2008-02-10,0.0
57,2008-02-17,0.0
58,2008-02-24,0.0
59,2008-03-02,0.0
60,2008-03-09,0.0
61,2008-03-16,0.0
62,2008-03-23,0.0
63,2008-03-30,0.0
64,2008-04-06,0.0
65,2008-04-13,0.0
66,2008-04-20,0.0
67,2008-04-27,0.0
68,2008-05-04,0.0
69,2008-05-11,0.0
70,2008-05-18,0.0
71,2008-05-25,0.0
72,2008-06-01,0.0
73,2008-06-08,0.0
74,2008-06-15,0.0
75,2008-06-22,0.0
76,2008-06-29,0.0
77,2008-07-06,0.0
78,2008-07-13,0.0
79,2008-07-20,0.0
80,2008-07-27,0.0
81,2008-08-03,0.0
82,2008-08-10,0.0
83,2008-08-17,0.0
84,2008-08-24,0.0
85,2008-08-31,0.0
86,2008-09-07,0.0
87,2008-09-14,0.0
88,2008-09-21,0.0
89,2008-09-28,0.0
90,2008-10-05,0.0
91,2008-10-12,0.0
92,2008-10-19,0.0
93,2008-10-26,0.0
94,2008-11-02,0.0
95,2008-11-09,0.0
96,2008-11-16,0.0
97,2008-11-23,0.0
98,2008-11-30,0.0
99,2008-12-07,0.0
100,2008-12-14,0.0
101,2008-12-21,0.0
102,2008-12-28,0.0
103,2009-01-04,0.0
104,2009-01-11,0.0
105,2009-01-18,0.0
106,2009-01-25,0.0
107,2009-02-01,0.0
