,End_Order,End_Datum,Ret_Aantal
1452745,426220,18-12-2017,2.0
2449757,491759,02-09-2020,2.0
2449855,491760,07-09-2020,2.0
1017704,393458,11-03-2016,2.0
3025237,524533,23-12-2021,2.0
1452865,426232,22-12-2017,3.0
1010623,393465,18-03-2016,1.0
2486341,491768,02-10-2020,2.0
216236,327932,15-04-2010,2.0
216250,327932,15-04-2010,1.0
223598,327932,21-05-2010,1.0
1930818,459005,28-05-2019,8.0
1920829,459007,27-05-2019,4.0
1010779,393475,11-03-2016,2.0
610712,360707,04-10-2013,2.0
1453191,426245,20-12-2017,3.0
613412,360708,03-10-2013,10.0
1010863,393482,14-03-2016,16.0
206835,327946,12-03-2010,2.0
3025859,524556,20-12-2021,4.0
2450297,491786,09-10-2020,3.0
1453339,426256,20-12-2017,7.0
585060,360727,09-10-2013,8.0
581465,360730,04-10-2013,4.0
207724,327963,16-03-2010,3.0
610736,360734,27-10-2013,2.0
1923340,459042,24-05-2019,6.0
580523,360739,30-09-2013,2.0
580539,360739,14-10-2013,2.0
594273,360742,24-10-2013,1.0
598330,360742,24-10-2013,1.0
1453383,426280,18-12-2017,4.0
207227,327977,15-03-2010,4.0
205202,327978,12-03-2010,4.0
205172,327979,24-03-2010,2.0
3026445,524588,22-12-2021,2.0
580588,360749,01-10-2013,2.0
3027313,524590,24-12-2021,4.0
205307,327983,12-03-2010,2.0
205315,327983,12-03-2010,5.0
2495690,491819,10-10-2020,2.0
2495710,491819,10-10-2020,1.0
2512068,491819,10-10-2020,3.0
205291,327986,09-03-2010,2.0
217663,327989,23-04-2010,2.0
623531,360758,13-12-2013,8.0
1937046,459066,15-05-2019,4.0
205379,327995,15-03-2010,2.0
208742,327997,22-03-2010,2.0
205410,327999,15-03-2010,1.0
1453930,426304,19-12-2017,2.0
205399,328000,10-03-2010,4.0
205470,328003,16-03-2010,3.0
1454206,426308,14-12-2017,3.0
205517,328006,12-03-2010,3.0
1945555,459079,07-06-2019,4.0
3027003,524616,24-12-2021,2.0
1455073,426313,15-12-2017,2.0
3027121,524618,16-12-2021,8.0
3027421,524619,20-12-2021,4.0
1922159,459082,17-05-2019,2.0
205672,328013,31-03-2010,4.0
2464292,491846,25-09-2020,2.0
2521159,491846,19-10-2020,3.0
205711,328015,15-03-2010,1.0
1460667,426322,30-01-2018,3.0
1922058,459090,21-05-2019,5.0
209171,328024,23-03-2010,2.0
3039950,524633,21-12-2021,2.0
1454345,426330,12-12-2017,3.0
3027362,524635,16-12-2021,2.0
597026,360793,31-10-2013,8.0
582955,360795,17-10-2013,7.0
600264,360795,05-11-2013,6.0
1011905,393569,25-03-2016,4.0
1454418,426338,20-12-2017,4.0
2452124,491874,08-09-2020,2.0
1036103,393573,26-04-2016,2.0
591784,360806,18-10-2013,4.0
591799,360806,18-10-2013,1.0
1454501,426344,20-12-2017,2.0
206029,328046,11-03-2010,4.0
1922422,459119,15-05-2019,3.0
581438,360816,04-10-2013,1.0
583980,360816,04-10-2013,2.0
1012103,393585,15-03-2016,16.0
1922442,459122,15-05-2019,3.0
1922523,459125,16-05-2019,5.0
1922544,459126,15-05-2019,2.0
1454720,426361,21-12-2017,2.0
1922491,459130,16-05-2019,2.0
582474,360825,03-10-2013,2.0
207242,328060,17-03-2010,2.0
206087,328061,19-03-2010,2.0
581712,360826,08-10-2013,3.0
2464969,491899,09-09-2020,2.0
1012283,393600,29-03-2016,2.0
1454709,426368,13-12-2017,2.0
581775,360829,04-10-2013,2.0
212110,328067,31-03-2010,1.0
597885,360839,16-10-2013,2.0
1522930,426376,29-03-2018,2.0
1455169,426377,20-12-2017,4.0
582035,360842,28-10-2013,6.0
605393,360842,28-10-2013,4.0
1012440,393619,18-03-2016,13.0
1012469,393619,18-03-2016,1.0
1012477,393619,18-03-2016,4.0
208749,328083,22-03-2010,1.0
208897,328086,23-03-2010,2.0
1459242,426391,21-12-2017,2.0
1012497,393625,30-03-2016,2.0
588792,360857,01-11-2013,3.0
1012570,393629,29-03-2016,1.0
582144,360864,03-10-2013,3.0
582234,360866,11-10-2013,1.0
1937560,459171,31-05-2019,2.0
582329,360871,04-10-2013,2.0
2454156,491945,04-09-2020,3.0
1014714,393643,18-03-2016,2.0
1012711,393644,18-03-2016,2.0
1012716,393645,18-03-2016,2.0
222995,328111,07-05-2010,2.0
582434,360883,09-10-2013,7.0
1020278,393654,29-03-2016,2.0
2453783,491958,07-09-2020,5.0
593547,360887,23-10-2013,4.0
1019280,393658,29-03-2016,1.0
206821,328128,17-03-2010,2.0
582578,360901,16-10-2013,1.0
599366,360903,01-11-2013,4.0
1456425,426441,22-12-2017,4.0
1124314,393674,03-10-2016,2.0
1456682,426443,09-02-2018,1.0
1024113,393676,06-04-2016,2.0
1028701,393676,13-04-2016,3.0
1456594,426444,19-12-2017,4.0
629634,360907,17-01-2014,3.0
582609,360912,09-10-2013,4.0
2166403,459218,28-10-2019,1.0
2454179,491986,04-09-2020,8.0
594964,360915,28-10-2013,9.0
601627,360915,11-11-2013,5.0
601648,360915,11-11-2013,2.0
601658,360915,11-11-2013,3.0
2455741,491988,07-09-2020,4.0
2455348,491991,11-09-2020,2.0
3030128,524764,20-12-2021,2.0
3030075,524765,16-12-2021,2.0
1456964,426460,19-12-2017,3.0
207073,328157,18-03-2010,4.0
2462451,492003,10-09-2020,4.0
2466270,492003,21-09-2020,7.0
2465142,492003,15-09-2020,3.0
2465146,492003,15-09-2020,4.0
2455200,492004,11-09-2020,9.0
1923788,459237,29-05-2019,2.0
583191,360936,04-10-2013,1.0
583193,360936,04-10-2013,1.0
1924401,459247,24-05-2019,2.0
1924385,459247,21-05-2019,2.0
1924391,459247,23-05-2019,2.0
645327,360946,04-03-2014,4.0
2454765,492019,24-09-2020,2.0
1924052,459252,17-05-2019,2.0
1457421,426485,21-12-2017,2.0
2550013,492023,05-11-2020,2.0
610793,360953,04-10-2013,2.0
610773,360954,07-10-2013,2.0
610645,360955,07-10-2013,2.0
583084,360956,15-10-2013,4.0
583115,360958,16-10-2013,5.0
1471319,426495,10-01-2018,2.0
1372038,393728,19-09-2017,2.0
1015298,393731,01-04-2016,2.0
583382,360965,28-10-2013,7.0
1978133,459270,05-07-2019,2.0
1978143,459270,05-07-2019,2.0
207360,328199,17-03-2010,1.0
583423,360966,07-10-2013,1.0
207561,328210,17-03-2010,4.0
207566,328210,17-03-2010,6.0
1015533,393747,21-03-2016,1.0
1458310,426515,21-12-2017,2.0
1458326,426515,21-12-2017,2.0
1458262,426515,20-12-2017,2.0
618658,360986,06-12-2013,1.0
1015855,393755,23-03-2016,2.0
1467368,426524,04-01-2018,6.0
1465988,426527,21-12-2017,4.0
207670,328223,25-03-2010,2.0
1016646,393769,18-03-2016,1.0
1926819,459305,27-05-2019,4.0
583632,361003,09-10-2013,2.0
207851,328240,24-03-2010,12.0
2333919,459312,22-05-2020,3.0
2333943,459312,22-05-2020,1.0
2333956,459312,22-05-2020,1.0
2473309,492082,15-09-2020,2.0
1459211,426548,23-12-2017,2.0
207934,328244,24-03-2010,3.0
613443,361013,11-10-2013,4.0
209950,328254,18-03-2010,2.0
1016308,393791,22-03-2016,4.0
1929042,459330,22-05-2019,4.0
583835,361027,09-10-2013,1.0
583865,361029,05-10-2013,4.0
1925741,459337,17-05-2019,4.0
597244,361034,04-11-2013,1.0
597254,361034,04-11-2013,2.0
612293,361034,26-11-2013,1.0
583895,361035,16-10-2013,4.0
583926,361039,10-10-2013,1.0
2456082,492111,09-09-2020,2.0
1030959,393809,18-04-2016,3.0
238514,328273,09-07-2010,5.0
238490,328273,19-07-2010,3.0
238523,328273,12-07-2010,6.0
2456140,492121,18-09-2020,5.0
1016511,393820,21-03-2016,2.0
3032806,524892,16-12-2021,4.0
208230,328284,10-05-2010,2.0
208238,328284,10-05-2010,8.0
591336,361052,20-10-2013,4.0
3032858,524898,20-12-2021,2.0
1994838,459365,31-05-2019,2.0
601493,361067,06-11-2013,1.0
208907,328309,23-03-2010,2.0
2456795,492153,04-09-2020,4.0
1460640,426622,28-12-2017,2.0
1016900,393860,24-03-2016,2.0
1017061,393861,24-03-2016,2.0
223364,328325,12-05-2010,2.0
1930421,459401,11-06-2019,2.0
3036713,524941,08-12-2021,4.0
1017097,393873,30-03-2016,3.0
584363,361111,22-10-2013,1.0
3034219,524954,23-12-2021,5.0
208811,328346,08-04-2010,4.0
584467,361114,11-10-2013,2.0
210990,328349,26-03-2010,2.0
1018521,393886,24-03-2016,2.0
584511,361115,18-10-2013,3.0
584523,361116,10-10-2013,1.0
584666,361119,14-10-2013,3.0
2036738,459426,23-05-2019,8.0
1029642,393891,14-04-2016,2.0
1019274,393892,25-03-2016,1.0
1927179,459429,27-05-2019,1.0
584619,361120,18-10-2013,3.0
2467429,492193,11-09-2020,2.0
2457555,492196,15-09-2020,4.0
1017381,393897,24-03-2016,2.0
584898,361127,11-10-2013,2.0
1017402,393900,25-03-2016,6.0
1017426,393901,30-03-2016,5.0
591506,361136,21-10-2013,2.0
584853,361140,10-10-2013,2.0
588204,361144,17-10-2013,2.0
585001,361147,17-10-2013,6.0
1462112,426688,15-01-2018,1.0
588362,361155,23-10-2013,1.0
1927598,459461,20-05-2019,6.0
1019478,393928,30-03-2016,2.0
588736,361162,23-10-2013,3.0
1927610,459467,22-05-2019,2.0
1927700,459468,22-05-2019,2.0
1488888,426701,06-02-2018,3.0
235224,328397,23-06-2010,2.0
286336,328397,21-02-2011,
1927725,459469,21-05-2019,2.0
233935,328400,21-06-2010,5.0
233939,328400,21-06-2010,3.0
231092,328400,13-06-2010,2.0
231102,328400,13-06-2010,3.0
261705,328400,26-10-2010,4.0
261709,328400,26-10-2010,6.0
264040,328400,03-11-2010,4.0
264044,328400,03-11-2010,1.0
270762,328400,30-11-2010,1.0
270813,328400,30-11-2010,7.0
588500,361165,23-10-2013,2.0
2458376,492237,03-09-2020,3.0
1927875,459477,17-06-2019,3.0
1017845,393942,01-04-2016,4.0
1465715,426715,21-12-2017,1.0
1470747,426715,31-12-2017,1.0
1017906,393950,04-04-2016,2.0
219274,328415,16-04-2010,3.0
219275,328415,16-04-2010,1.0
2458637,492255,03-11-2020,2.0
1017945,393957,30-03-2016,4.0
1935649,459496,28-05-2019,6.0
1018188,393961,08-05-2016,2.0
1018222,393962,08-05-2016,1.0
1018273,393963,08-05-2016,3.0
1018305,393964,08-05-2016,9.0
1018313,393965,08-05-2016,2.0
1018326,393966,08-05-2016,1.0
1473170,426731,02-02-2018,2.0
209321,328429,26-03-2010,3.0
585457,361192,17-10-2013,2.0
585523,361193,28-10-2013,7.0
585534,361196,15-10-2013,4.0
585564,361197,11-10-2013,1.0
585638,361205,17-10-2013,2.0
585856,361208,18-10-2013,6.0
209407,328441,01-04-2010,2.0
1018808,393980,30-03-2016,2.0
209478,328444,30-03-2010,2.0
209554,328446,29-03-2010,2.0
602601,361213,08-11-2013,5.0
602611,361213,08-11-2013,6.0
642354,361213,24-02-2014,1.0
3041448,525056,21-12-2021,2.0
209967,328451,25-03-2010,1.0
209980,328451,25-03-2010,8.0
1494609,426756,19-02-2018,2.0
1581080,426756,24-05-2018,1.0
1597697,426756,15-06-2018,2.0
1603075,426756,15-06-2018,2.0
664568,361219,17-04-2014,8.0
590039,361221,17-10-2013,4.0
209541,328455,24-03-2010,2.0
1928471,459529,06-06-2019,4.0
1018614,393995,23-03-2016,2.0
226736,328460,26-05-2010,4.0
236719,328460,01-07-2010,2.0
236731,328460,01-07-2010,3.0
1051550,393998,26-05-2016,2.0
1928652,459535,06-06-2019,2.0
585942,361233,18-10-2013,6.0
585955,361234,14-10-2013,1.0
605964,361234,18-11-2013,1.0
586014,361237,11-10-2013,4.0
3037798,525078,21-12-2021,1.0
210495,328471,29-03-2010,3.0
210498,328471,29-03-2010,3.0
2470882,492309,15-09-2020,2.0
2460246,492311,15-09-2020,2.0
1928832,459546,23-05-2019,4.0
605990,361243,15-11-2013,2.0
586218,361245,22-10-2013,1.0
594768,361245,25-10-2013,4.0
210024,328478,26-03-2010,1.0
1028116,394015,12-04-2016,2.0
1031177,394015,15-04-2016,2.0
613473,361246,17-10-2013,4.0
211113,328482,26-03-2010,3.0
1018987,394019,30-03-2016,3.0
211015,328485,26-03-2010,3.0
222843,328486,07-05-2010,2.0
222859,328486,07-05-2010,2.0
586570,361264,24-10-2013,2.0
1500504,426801,28-02-2018,4.0
586594,361266,21-10-2013,6.0
586614,361266,21-10-2013,2.0
1929165,459574,29-05-2019,5.0
