,Date,Net_daily_art
265,2022-04-10,20301
266,2022-04-09,20031
267,2022-04-08,21776
268,2022-04-07,21446
269,2022-04-06,21756
270,2022-04-05,21455
271,2022-04-04,21815
272,2022-04-03,20383
273,2022-04-02,20310
274,2022-04-01,21591
275,2022-03-31,20530
276,2022-03-30,20802
277,2022-03-29,20250
278,2022-03-28,20712
279,2022-03-27,18632
280,2022-03-26,18691
281,2022-03-25,20053
282,2022-03-24,19495
283,2022-03-23,19838
284,2022-03-22,19882
285,2022-03-21,20264
286,2022-03-20,18985
287,2022-03-19,18966
288,2022-03-18,20315
289,2022-03-17,19629
290,2022-03-16,19614
291,2022-03-15,19580
292,2022-03-14,19935
293,2022-03-13,18512
294,2022-03-12,18528
295,2022-03-11,19745
296,2022-03-10,18857
297,2022-03-09,18702
298,2022-03-08,18994
299,2022-03-07,18792
300,2022-03-06,17051
301,2022-03-05,17163
302,2022-03-04,18346
303,2022-03-03,18054
304,2022-03-02,17903
305,2022-03-01,17730
306,2022-02-28,17896
307,2022-02-27,16635
308,2022-02-26,16646
309,2022-02-25,17930
310,2022-02-24,17834
311,2022-02-23,17861
312,2022-02-22,17783
313,2022-02-21,17448
314,2022-02-20,15964
315,2022-02-19,16021
316,2022-02-18,17243
317,2022-02-17,16592
318,2022-02-16,16407
319,2022-02-15,16732
320,2022-02-14,16959
321,2022-02-13,15803
322,2022-02-12,15805
323,2022-02-11,16780
324,2022-02-10,16594
325,2022-02-09,16921
326,2022-02-08,16841
327,2022-02-07,17174
328,2022-02-06,15857
329,2022-02-05,15760
330,2022-02-04,17037
331,2022-02-03,16446
332,2022-02-02,16578
333,2022-02-01,16477
334,2022-01-31,16687
335,2022-01-30,15720
336,2022-01-29,15696
337,2022-01-28,16546
338,2022-01-27,16082
339,2022-01-26,16478
340,2022-01-25,16510
341,2022-01-24,16660
342,2022-01-23,15435
343,2022-01-22,15431
344,2022-01-21,16534
345,2022-01-20,16082
346,2022-01-19,15897
347,2022-01-18,15650
348,2022-01-17,15745
349,2022-01-16,14526
350,2022-01-15,14526
351,2022-01-14,15208
352,2022-01-13,14482
353,2022-01-12,14170
354,2022-01-11,14005
355,2022-01-10,13853
356,2022-01-09,12094
357,2022-01-08,11957
358,2022-01-07,12310
359,2022-01-06,10644
360,2022-01-05,10060
361,2022-01-04,9734
362,2022-01-03,9363
363,2022-01-02,8461
364,2022-01-01,8545
365,2021-12-31,8922
366,2021-12-30,8955
367,2021-12-29,8955
368,2021-12-28,8968
369,2021-12-27,8963
370,2021-12-26,8945
371,2021-12-25,8964
372,2021-12-24,11031
373,2021-12-23,13396
374,2021-12-22,15072
375,2021-12-21,15765
376,2021-12-20,16617
377,2021-12-19,16000
378,2021-12-18,16051
379,2021-12-17,17668
380,2021-12-16,18364
381,2021-12-15,18617
382,2021-12-14,18870
383,2021-12-13,19499
384,2021-12-12,18544
385,2021-12-11,18578
386,2021-12-10,20315
387,2021-12-09,19925
388,2021-12-08,20224
389,2021-12-07,20527
390,2021-12-06,21200
391,2021-12-05,19915
392,2021-12-04,20008
393,2021-12-03,21450
394,2021-12-02,20742
395,2021-12-01,20956
396,2021-11-30,21121
397,2021-11-29,21708
398,2021-11-28,19996
399,2021-11-27,19941
400,2021-11-26,21693
401,2021-11-25,21818
402,2021-11-24,21617
403,2021-11-23,21455
404,2021-11-22,21962
405,2021-11-21,20360
406,2021-11-20,20356
407,2021-11-19,22309
408,2021-11-18,21972
409,2021-11-17,21835
410,2021-11-16,21809
411,2021-11-15,22403
412,2021-11-14,20428
413,2021-11-13,20586
414,2021-11-12,22220
415,2021-11-11,21948
416,2021-11-10,22010
417,2021-11-09,21764
418,2021-11-08,22536
419,2021-11-07,21189
420,2021-11-06,21234
421,2021-11-05,22849
422,2021-11-04,21823
423,2021-11-03,22122
424,2021-11-02,22698
425,2021-11-01,23194
426,2021-10-31,21340
427,2021-10-30,21393
428,2021-10-29,23125
429,2021-10-28,22562
430,2021-10-27,22436
431,2021-10-26,22268
432,2021-10-25,23626
433,2021-10-24,22611
434,2021-10-23,22678
435,2021-10-22,23241
436,2021-10-21,22748
437,2021-10-20,22716
438,2021-10-19,23485
439,2021-10-18,23841
440,2021-10-17,21550
441,2021-10-16,21672
442,2021-10-15,23388
443,2021-10-14,23083
444,2021-10-13,23012
445,2021-10-12,22632
446,2021-10-11,23738
447,2021-10-10,21942
448,2021-10-09,21831
449,2021-10-08,23715
450,2021-10-07,23338
451,2021-10-06,22671
452,2021-10-05,22504
453,2021-10-04,22853
454,2021-10-03,20011
455,2021-10-02,20060
456,2021-10-01,21296
457,2021-09-30,20742
458,2021-09-29,21013
459,2021-09-28,21382
460,2021-09-27,21489
461,2021-09-26,20234
462,2021-09-25,20254
463,2021-09-24,21636
464,2021-09-23,21130
465,2021-09-22,21400
466,2021-09-21,21200
467,2021-09-20,21426
468,2021-09-19,20113
469,2021-09-18,20488
470,2021-09-17,21603
471,2021-09-16,21089
472,2021-09-15,21366
473,2021-09-14,20997
474,2021-09-13,21192
475,2021-09-12,19768
476,2021-09-11,19863
477,2021-09-10,21263
478,2021-09-09,20665
479,2021-09-08,20747
480,2021-09-07,21093
481,2021-09-06,22531
482,2021-09-05,20895
483,2021-09-04,21252
484,2021-09-03,22073
485,2021-09-02,21608
486,2021-09-01,21070
487,2021-08-31,20818
488,2021-08-30,20412
489,2021-08-29,18417
490,2021-08-28,18528
491,2021-08-27,19447
492,2021-08-26,18163
493,2021-08-25,17724
494,2021-08-24,17125
495,2021-08-23,16578
496,2021-08-22,14919
497,2021-08-21,14939
498,2021-08-20,15506
499,2021-08-19,14707
500,2021-08-18,14303
501,2021-08-17,14146
502,2021-08-16,14266
503,2021-08-15,13064
504,2021-08-14,12932
505,2021-08-13,13212
506,2021-08-12,12589
507,2021-08-11,12701
508,2021-08-10,12560
509,2021-08-09,12791
510,2021-08-08,12138
511,2021-08-07,12072
512,2021-08-06,13065
513,2021-08-05,13462
514,2021-08-04,13640
515,2021-08-03,13864
516,2021-08-02,14171
517,2021-08-01,13427
518,2021-07-31,13481
519,2021-07-30,15452
520,2021-07-29,16150
521,2021-07-28,16636
522,2021-07-27,16824
523,2021-07-26,17861
524,2021-07-25,17252
525,2021-07-24,17285
526,2021-07-23,19717
527,2021-07-22,20582
528,2021-07-21,20979
529,2021-07-20,21256
530,2021-07-19,21877
531,2021-07-18,20492
532,2021-07-17,20728
533,2021-07-16,21888
534,2021-07-15,21328
535,2021-07-14,21549
536,2021-07-13,21698
537,2021-07-12,22005
538,2021-07-11,20166
539,2021-07-10,20130
540,2021-07-09,21686
541,2021-07-08,21457
542,2021-07-07,21415
543,2021-07-06,21225
544,2021-07-05,21652
545,2021-07-04,20233
546,2021-07-03,20408
547,2021-07-02,21716
548,2021-07-01,22103
549,2021-06-30,22217
550,2021-06-29,22264
551,2021-06-28,22367
552,2021-06-27,20650
553,2021-06-26,20761
554,2021-06-25,22646
555,2021-06-24,21917
556,2021-06-23,22114
557,2021-06-22,21724
558,2021-06-21,22709
559,2021-06-20,21309
560,2021-06-19,21332
561,2021-06-18,22601
562,2021-06-17,21997
563,2021-06-16,21023
564,2021-06-15,21111
565,2021-06-14,20459
566,2021-06-13,18550
567,2021-06-12,18606
568,2021-06-11,20129
569,2021-06-10,19991
570,2021-06-09,20066
571,2021-06-08,20356
572,2021-06-07,20464
573,2021-06-06,18211
574,2021-06-05,18179
575,2021-06-04,19815
576,2021-06-03,19676
577,2021-06-02,19374
578,2021-06-01,19465
579,2021-05-31,19800
580,2021-05-30,18102
581,2021-05-29,18042
582,2021-05-28,19275
583,2021-05-27,18868
584,2021-05-26,18854
585,2021-05-25,19062
586,2021-05-24,17421
587,2021-05-23,17377
588,2021-05-22,17471
589,2021-05-21,19370
590,2021-05-20,18923
591,2021-05-19,19090
592,2021-05-18,18824
593,2021-05-17,18568
594,2021-05-16,16877
595,2021-05-15,16803
596,2021-05-14,17614
597,2021-05-13,17053
598,2021-05-12,18718
599,2021-05-11,18938
600,2021-05-10,19821
601,2021-05-09,18540
602,2021-05-08,18464
603,2021-05-07,19757
604,2021-05-06,19969
605,2021-05-05,20423
606,2021-05-04,20265
607,2021-05-03,19986
608,2021-05-02,18086
609,2021-05-01,18270
610,2021-04-30,19755
611,2021-04-29,19021
612,2021-04-28,18890
613,2021-04-27,17504
614,2021-04-26,18662
615,2021-04-25,17649
616,2021-04-24,17674
617,2021-04-23,19447
618,2021-04-22,19742
619,2021-04-21,19880
620,2021-04-20,20014
621,2021-04-19,20041
622,2021-04-18,18638
623,2021-04-17,18702
624,2021-04-16,20118
625,2021-04-15,19384
626,2021-04-14,19459
627,2021-04-13,19617
628,2021-04-12,20082
629,2021-04-11,18552
630,2021-04-10,18563
631,2021-04-09,20047
632,2021-04-08,19601
633,2021-04-07,19548
634,2021-04-06,19598
635,2021-04-05,17490
636,2021-04-04,17417
637,2021-04-03,17579
638,2021-04-02,19019
639,2021-04-01,18953
640,2021-03-31,19052
641,2021-03-30,19180
642,2021-03-29,19285
643,2021-03-28,17909
644,2021-03-27,18025
645,2021-03-26,19221
646,2021-03-25,18680
647,2021-03-24,18720
648,2021-03-23,18556
649,2021-03-22,18265
650,2021-03-21,16766
651,2021-03-20,16745
652,2021-03-19,18498
653,2021-03-18,18270
654,2021-03-17,18178
655,2021-03-16,17920
656,2021-03-15,17974
657,2021-03-14,16287
658,2021-03-13,16324
659,2021-03-12,17919
660,2021-03-11,17944
661,2021-03-10,17997
662,2021-03-09,18399
663,2021-03-08,18578
664,2021-03-07,17026
