Datum,Aantal in verhuur
2010-10-20 00:00:00,685
2010-10-21 00:00:00,703
2010-10-22 00:00:00,712
2010-10-23 00:00:00,645
2010-10-24 00:00:00,645
2010-10-25 00:00:00,692
2010-10-26 00:00:00,675
2010-10-27 00:00:00,667
2010-10-28 00:00:00,669
2010-10-29 00:00:00,669
2010-10-30 00:00:00,638
2010-10-31 00:00:00,638
2010-11-01 00:00:00,755
2010-11-02 00:00:00,728
2010-11-03 00:00:00,692
2010-11-04 00:00:00,737
2010-11-05 00:00:00,746
2010-11-06 00:00:00,707
2010-11-07 00:00:00,707
2010-11-08 00:00:00,789
2010-11-09 00:00:00,724
2010-11-10 00:00:00,706
2010-11-11 00:00:00,712
2010-11-12 00:00:00,759
2010-11-13 00:00:00,723
2010-11-14 00:00:00,723
2010-11-15 00:00:00,760
2010-11-16 00:00:00,722
2010-11-17 00:00:00,741
2010-11-18 00:00:00,734
2010-11-19 00:00:00,792
2010-11-20 00:00:00,739
2010-11-21 00:00:00,740
2010-11-22 00:00:00,775
2010-11-23 00:00:00,756
2010-11-24 00:00:00,742
2010-11-25 00:00:00,761
2010-11-26 00:00:00,767
2010-11-27 00:00:00,709
2010-11-28 00:00:00,709
2010-11-29 00:00:00,720
2010-11-30 00:00:00,617
2010-12-01 00:00:00,599
2010-12-02 00:00:00,574
2010-12-03 00:00:00,578
2010-12-04 00:00:00,565
2010-12-05 00:00:00,559
2010-12-06 00:00:00,592
2010-12-07 00:00:00,585
2010-12-08 00:00:00,585
2010-12-09 00:00:00,574
2010-12-10 00:00:00,574
2010-12-11 00:00:00,513
2010-12-12 00:00:00,513
2010-12-13 00:00:00,537
2010-12-14 00:00:00,515
2010-12-15 00:00:00,508
2010-12-16 00:00:00,478
2010-12-17 00:00:00,466
2010-12-18 00:00:00,417
2010-12-19 00:00:00,417
2010-12-20 00:00:00,419
2010-12-21 00:00:00,366
2010-12-22 00:00:00,379
2010-12-23 00:00:00,361
2010-12-24 00:00:00,331
2010-12-25 00:00:00,331
2010-12-26 00:00:00,329
2010-12-27 00:00:00,329
2010-12-28 00:00:00,334
2010-12-29 00:00:00,324
2010-12-30 00:00:00,309
2010-12-31 00:00:00,309
2011-01-01 00:00:00,301
2011-01-02 00:00:00,301
2011-01-03 00:00:00,341
2011-01-04 00:00:00,355
2011-01-05 00:00:00,361
2011-01-06 00:00:00,355
2011-01-07 00:00:00,402
2011-01-08 00:00:00,388
2011-01-09 00:00:00,388
2011-01-10 00:00:00,415
2011-01-11 00:00:00,412
2011-01-12 00:00:00,398
2011-01-13 00:00:00,399
2011-01-14 00:00:00,406
2011-01-15 00:00:00,390
2011-01-16 00:00:00,382
2011-01-17 00:00:00,423
2011-01-18 00:00:00,422
2011-01-19 00:00:00,440
2011-01-20 00:00:00,423
2011-01-21 00:00:00,461
2011-01-22 00:00:00,442
2011-01-23 00:00:00,442
2011-01-24 00:00:00,442
2011-01-25 00:00:00,436
2011-01-26 00:00:00,476
2011-01-27 00:00:00,465
2011-01-28 00:00:00,504
2011-01-29 00:00:00,492
2011-01-30 00:00:00,490
2011-01-31 00:00:00,519
2011-02-01 00:00:00,513
2011-02-02 00:00:00,530
2011-02-03 00:00:00,518
2011-02-04 00:00:00,545
2011-02-05 00:00:00,520
2011-02-06 00:00:00,520
2011-02-07 00:00:00,545
2011-02-08 00:00:00,542
2011-02-09 00:00:00,547
2011-02-10 00:00:00,541
2011-02-11 00:00:00,537
2011-02-12 00:00:00,530
2011-02-13 00:00:00,531
2011-02-14 00:00:00,545
2011-02-15 00:00:00,528
2011-02-16 00:00:00,527
2011-02-17 00:00:00,534
2011-02-18 00:00:00,529
2011-02-19 00:00:00,519
2011-02-20 00:00:00,519
2011-02-21 00:00:00,527
2011-02-22 00:00:00,530
2011-02-23 00:00:00,523
2011-02-24 00:00:00,539
2011-02-25 00:00:00,558
2011-02-26 00:00:00,554
2011-02-27 00:00:00,552
2011-02-28 00:00:00,596
2011-03-01 00:00:00,586
2011-03-02 00:00:00,582
2011-03-03 00:00:00,584
2011-03-04 00:00:00,599
2011-03-05 00:00:00,556
2011-03-06 00:00:00,555
2011-03-07 00:00:00,569
2011-03-08 00:00:00,544
2011-03-09 00:00:00,552
2011-03-10 00:00:00,593
2011-03-11 00:00:00,605
2011-03-12 00:00:00,555
2011-03-13 00:00:00,550
2011-03-14 00:00:00,583
2011-03-15 00:00:00,589
2011-03-16 00:00:00,607
2011-03-17 00:00:00,599
2011-03-18 00:00:00,582
2011-03-19 00:00:00,560
2011-03-20 00:00:00,560
2011-03-21 00:00:00,607
2011-03-22 00:00:00,562
2011-03-23 00:00:00,569
2011-03-24 00:00:00,546
2011-03-25 00:00:00,600
2011-03-26 00:00:00,528
2011-03-27 00:00:00,524
2011-03-28 00:00:00,577
2011-03-29 00:00:00,586
2011-03-30 00:00:00,596
2011-03-31 00:00:00,598
2011-04-01 00:00:00,578
2011-04-02 00:00:00,505
2011-04-03 00:00:00,495
2011-04-04 00:00:00,565
2011-04-05 00:00:00,582
2011-04-06 00:00:00,581
2011-04-07 00:00:00,558
2011-04-08 00:00:00,547
2011-04-09 00:00:00,490
2011-04-10 00:00:00,490
2011-04-11 00:00:00,565
2011-04-12 00:00:00,551
2011-04-13 00:00:00,562
2011-04-14 00:00:00,656
2011-04-15 00:00:00,635
2011-04-16 00:00:00,549
2011-04-17 00:00:00,549
2011-04-18 00:00:00,590
2011-04-19 00:00:00,472
2011-04-20 00:00:00,478
2011-04-21 00:00:00,487
2011-04-22 00:00:00,464
2011-04-23 00:00:00,447
2011-04-24 00:00:00,447
2011-04-25 00:00:00,447
2011-04-26 00:00:00,518
2011-04-27 00:00:00,553
2011-04-28 00:00:00,569
2011-04-29 00:00:00,593
2011-04-30 00:00:00,549
2011-05-01 00:00:00,549
2011-05-02 00:00:00,558
2011-05-03 00:00:00,514
2011-05-04 00:00:00,545
2011-05-05 00:00:00,541
2011-05-06 00:00:00,549
2011-05-07 00:00:00,520
2011-05-08 00:00:00,522
2011-05-09 00:00:00,552
2011-05-10 00:00:00,567
2011-05-11 00:00:00,583
2011-05-12 00:00:00,626
2011-05-13 00:00:00,626
2011-05-14 00:00:00,570
2011-05-15 00:00:00,570
2011-05-16 00:00:00,622
2011-05-17 00:00:00,623
2011-05-18 00:00:00,614
2011-05-19 00:00:00,614
2011-05-20 00:00:00,609
2011-05-21 00:00:00,602
2011-05-22 00:00:00,602
2011-05-23 00:00:00,665
2011-05-24 00:00:00,663
2011-05-25 00:00:00,688
2011-05-26 00:00:00,698
2011-05-27 00:00:00,737
2011-05-28 00:00:00,646
2011-05-29 00:00:00,643
2011-05-30 00:00:00,659
2011-05-31 00:00:00,651
2011-06-01 00:00:00,641
2011-06-02 00:00:00,533
2011-06-03 00:00:00,535
2011-06-04 00:00:00,535
2011-06-05 00:00:00,535
2011-06-06 00:00:00,593
2011-06-07 00:00:00,611
2011-06-08 00:00:00,611
2011-06-09 00:00:00,614
2011-06-10 00:00:00,642
2011-06-11 00:00:00,590
2011-06-12 00:00:00,590
2011-06-13 00:00:00,590
2011-06-14 00:00:00,658
2011-06-15 00:00:00,597
2011-06-16 00:00:00,615
2011-06-17 00:00:00,643
2011-06-18 00:00:00,586
2011-06-19 00:00:00,586
2011-06-20 00:00:00,605
2011-06-21 00:00:00,571
2011-06-22 00:00:00,586
2011-06-23 00:00:00,573
2011-06-24 00:00:00,593
2011-06-25 00:00:00,548
2011-06-26 00:00:00,548
2011-06-27 00:00:00,589
2011-06-28 00:00:00,587
2011-06-29 00:00:00,594
2011-06-30 00:00:00,636
2011-07-01 00:00:00,684
2011-07-02 00:00:00,640
2011-07-03 00:00:00,619
2011-07-04 00:00:00,647
2011-07-05 00:00:00,635
2011-07-06 00:00:00,623
2011-07-07 00:00:00,636
2011-07-08 00:00:00,673
2011-07-09 00:00:00,622
2011-07-10 00:00:00,612
2011-07-11 00:00:00,646
2011-07-12 00:00:00,641
2011-07-13 00:00:00,663
2011-07-14 00:00:00,639
2011-07-15 00:00:00,603
2011-07-16 00:00:00,525
2011-07-17 00:00:00,543
2011-07-18 00:00:00,593
2011-07-19 00:00:00,573
2011-07-20 00:00:00,596
2011-07-21 00:00:00,461
2011-07-22 00:00:00,444
2011-07-23 00:00:00,358
2011-07-24 00:00:00,358
2011-07-25 00:00:00,366
2011-07-26 00:00:00,338
2011-07-27 00:00:00,348
2011-07-28 00:00:00,347
2011-07-29 00:00:00,336
2011-07-30 00:00:00,303
2011-07-31 00:00:00,303
2011-08-01 00:00:00,306
2011-08-02 00:00:00,319
2011-08-03 00:00:00,369
2011-08-04 00:00:00,374
2011-08-05 00:00:00,382
2011-08-06 00:00:00,382
2011-08-07 00:00:00,382
2011-08-08 00:00:00,390
2011-08-09 00:00:00,392
2011-08-10 00:00:00,392
2011-08-11 00:00:00,419
2011-08-12 00:00:00,453
2011-08-13 00:00:00,438
2011-08-14 00:00:00,440
2011-08-15 00:00:00,464
2011-08-16 00:00:00,407
2011-08-17 00:00:00,420
2011-08-18 00:00:00,410
2011-08-19 00:00:00,414
2011-08-20 00:00:00,401
2011-08-21 00:00:00,401
2011-08-22 00:00:00,441
2011-08-23 00:00:00,442
2011-08-24 00:00:00,444
2011-08-25 00:00:00,472
2011-08-26 00:00:00,492
2011-08-27 00:00:00,476
2011-08-28 00:00:00,476
2011-08-29 00:00:00,552
2011-08-30 00:00:00,538
2011-08-31 00:00:00,522
2011-09-01 00:00:00,555
2011-09-02 00:00:00,586
2011-09-03 00:00:00,545
2011-09-04 00:00:00,545
2011-09-05 00:00:00,592
2011-09-06 00:00:00,574
2011-09-07 00:00:00,493
2011-09-08 00:00:00,516
2011-09-09 00:00:00,543
2011-09-10 00:00:00,527
2011-09-11 00:00:00,527
2011-09-12 00:00:00,586
2011-09-13 00:00:00,572
2011-09-14 00:00:00,553
2011-09-15 00:00:00,567
2011-09-16 00:00:00,603
2011-09-17 00:00:00,585
2011-09-18 00:00:00,587
2011-09-19 00:00:00,621
2011-09-20 00:00:00,578
2011-09-21 00:00:00,587
2011-09-22 00:00:00,628
2011-09-23 00:00:00,618
2011-09-24 00:00:00,579
2011-09-25 00:00:00,579
2011-09-26 00:00:00,586
2011-09-27 00:00:00,582
2011-09-28 00:00:00,567
2011-09-29 00:00:00,574
2011-09-30 00:00:00,580
2011-10-01 00:00:00,530
2011-10-02 00:00:00,531
2011-10-03 00:00:00,562
2011-10-04 00:00:00,519
2011-10-05 00:00:00,524
2011-10-06 00:00:00,509
2011-10-07 00:00:00,528
2011-10-08 00:00:00,478
2011-10-09 00:00:00,479
2011-10-10 00:00:00,538
2011-10-11 00:00:00,577
2011-10-12 00:00:00,590
2011-10-13 00:00:00,583
2011-10-14 00:00:00,606
2011-10-15 00:00:00,567
2011-10-16 00:00:00,564
2011-10-17 00:00:00,594
2011-10-18 00:00:00,607
2011-10-19 00:00:00,615
2011-10-20 00:00:00,625
2011-10-21 00:00:00,642
2011-10-22 00:00:00,569
2011-10-23 00:00:00,559
2011-10-24 00:00:00,627
2011-10-25 00:00:00,599
2011-10-26 00:00:00,575
2011-10-27 00:00:00,594
2011-10-28 00:00:00,617
2011-10-29 00:00:00,550
2011-10-30 00:00:00,539
2011-10-31 00:00:00,564
2011-11-01 00:00:00,520
2011-11-02 00:00:00,519
2011-11-03 00:00:00,531
2011-11-04 00:00:00,558
2011-11-05 00:00:00,538
2011-11-06 00:00:00,531
2011-11-07 00:00:00,557
2011-11-08 00:00:00,495
2011-11-09 00:00:00,493
2011-11-10 00:00:00,499
2011-11-11 00:00:00,526
2011-11-12 00:00:00,486
2011-11-13 00:00:00,480
2011-11-14 00:00:00,510
2011-11-15 00:00:00,488
2011-11-16 00:00:00,484
2011-11-17 00:00:00,531
2011-11-18 00:00:00,558
2011-11-19 00:00:00,490
2011-11-20 00:00:00,490
2011-11-21 00:00:00,575
2011-11-22 00:00:00,515
2011-11-23 00:00:00,552
2011-11-24 00:00:00,526
2011-11-25 00:00:00,500
2011-11-26 00:00:00,483
2011-11-27 00:00:00,494
2011-11-28 00:00:00,510
2011-11-29 00:00:00,421
2011-11-30 00:00:00,417
2011-12-01 00:00:00,403
2011-12-02 00:00:00,401
2011-12-03 00:00:00,384
2011-12-04 00:00:00,384
2011-12-05 00:00:00,412
2011-12-06 00:00:00,451
2011-12-07 00:00:00,441
2011-12-08 00:00:00,424
2011-12-09 00:00:00,474
2011-12-10 00:00:00,447
2011-12-11 00:00:00,433
2011-12-12 00:00:00,467
2011-12-13 00:00:00,442
2011-12-14 00:00:00,395
2011-12-15 00:00:00,388
2011-12-16 00:00:00,348
2011-12-17 00:00:00,330
2011-12-18 00:00:00,326
2011-12-19 00:00:00,344
2011-12-20 00:00:00,336
2011-12-21 00:00:00,333
2011-12-22 00:00:00,315
2011-12-23 00:00:00,255
2011-12-24 00:00:00,192
2011-12-25 00:00:00,192
2011-12-26 00:00:00,196
2011-12-27 00:00:00,196
2011-12-28 00:00:00,195
2011-12-29 00:00:00,195
2011-12-30 00:00:00,195
2011-12-31 00:00:00,195
2012-01-01 00:00:00,189
2012-01-02 00:00:00,243
2012-01-03 00:00:00,242
2012-01-04 00:00:00,242
2012-01-05 00:00:00,250
2012-01-06 00:00:00,295
2012-01-07 00:00:00,283
2012-01-08 00:00:00,283
2012-01-09 00:00:00,364
2012-01-10 00:00:00,382
2012-01-11 00:00:00,364
2012-01-12 00:00:00,383
2012-01-13 00:00:00,426
2012-01-14 00:00:00,383
2012-01-15 00:00:00,383
2012-01-16 00:00:00,417
2012-01-17 00:00:00,395
2012-01-18 00:00:00,394
2012-01-19 00:00:00,372
2012-01-20 00:00:00,401
2012-01-21 00:00:00,375
2012-01-22 00:00:00,375
2012-01-23 00:00:00,425
2012-01-24 00:00:00,437
2012-01-25 00:00:00,442
2012-01-26 00:00:00,443
2012-01-27 00:00:00,462
2012-01-28 00:00:00,407
2012-01-29 00:00:00,407
2012-01-30 00:00:00,427
2012-01-31 00:00:00,396
2012-02-01 00:00:00,386
2012-02-02 00:00:00,374
2012-02-03 00:00:00,380
2012-02-04 00:00:00,322
2012-02-05 00:00:00,322
2012-02-06 00:00:00,328
2012-02-07 00:00:00,326
2012-02-08 00:00:00,323
2012-02-09 00:00:00,338
2012-02-10 00:00:00,348
2012-02-11 00:00:00,347
2012-02-12 00:00:00,347
2012-02-13 00:00:00,347
2012-02-14 00:00:00,333
2012-02-15 00:00:00,360
2012-02-16 00:00:00,362
2012-02-17 00:00:00,388
2012-02-18 00:00:00,385
2012-02-19 00:00:00,385
2012-02-20 00:00:00,409
2012-02-21 00:00:00,423
2012-02-22 00:00:00,426
2012-02-23 00:00:00,449
2012-02-24 00:00:00,483
2012-02-25 00:00:00,475
2012-02-26 00:00:00,475
2012-02-27 00:00:00,520
2012-02-28 00:00:00,519
2012-02-29 00:00:00,518
2012-03-01 00:00:00,514
2012-03-02 00:00:00,537
2012-03-03 00:00:00,505
2012-03-04 00:00:00,503
2012-03-05 00:00:00,563
2012-03-06 00:00:00,564
2012-03-07 00:00:00,571
2012-03-08 00:00:00,574
2012-03-09 00:00:00,611
2012-03-10 00:00:00,588
2012-03-11 00:00:00,586
2012-03-12 00:00:00,636
2012-03-13 00:00:00,623
2012-03-14 00:00:00,613
2012-03-15 00:00:00,605
2012-03-16 00:00:00,599
2012-03-17 00:00:00,565
2012-03-18 00:00:00,561
2012-03-19 00:00:00,594
2012-03-20 00:00:00,576
2012-03-21 00:00:00,560
2012-03-22 00:00:00,582
2012-03-23 00:00:00,639
2012-03-24 00:00:00,592
2012-03-25 00:00:00,594
2012-03-26 00:00:00,652
2012-03-27 00:00:00,646
2012-03-28 00:00:00,651
2012-03-29 00:00:00,683
2012-03-30 00:00:00,687
2012-03-31 00:00:00,648
2012-04-01 00:00:00,648
2012-04-02 00:00:00,688
2012-04-03 00:00:00,651
2012-04-04 00:00:00,609
2012-04-05 00:00:00,756
2012-04-06 00:00:00,705
2012-04-07 00:00:00,688
2012-04-08 00:00:00,688
2012-04-09 00:00:00,687
2012-04-10 00:00:00,726
2012-04-11 00:00:00,692
2012-04-12 00:00:00,693
2012-04-13 00:00:00,692
2012-04-14 00:00:00,668
2012-04-15 00:00:00,668
2012-04-16 00:00:00,707
2012-04-17 00:00:00,682
2012-04-18 00:00:00,593
2012-04-19 00:00:00,581
2012-04-20 00:00:00,634
2012-04-21 00:00:00,616
2012-04-22 00:00:00,616
2012-04-23 00:00:00,683
2012-04-24 00:00:00,681
2012-04-25 00:00:00,699
2012-04-26 00:00:00,714
2012-04-27 00:00:00,771
2012-04-28 00:00:00,716
2012-04-29 00:00:00,727
2012-04-30 00:00:00,727
2012-05-01 00:00:00,818
2012-05-02 00:00:00,802
2012-05-03 00:00:00,783
2012-05-04 00:00:00,808
2012-05-05 00:00:00,760
2012-05-06 00:00:00,738
2012-05-07 00:00:00,773
2012-05-08 00:00:00,757
2012-05-09 00:00:00,745
2012-05-10 00:00:00,756
2012-05-11 00:00:00,793
2012-05-12 00:00:00,743
2012-05-13 00:00:00,716
2012-05-14 00:00:00,762
2012-05-15 00:00:00,701
2012-05-16 00:00:00,708
2012-05-17 00:00:00,642
2012-05-18 00:00:00,650
2012-05-19 00:00:00,650
2012-05-20 00:00:00,650
2012-05-21 00:00:00,712
2012-05-22 00:00:00,726
2012-05-23 00:00:00,741
2012-05-24 00:00:00,756
2012-05-25 00:00:00,795
2012-05-26 00:00:00,753
2012-05-27 00:00:00,716
2012-05-28 00:00:00,716
2012-05-29 00:00:00,799
2012-05-30 00:00:00,724
2012-05-31 00:00:00,727
2012-06-01 00:00:00,764
2012-06-02 00:00:00,718
2012-06-03 00:00:00,699
2012-06-04 00:00:00,793
2012-06-05 00:00:00,729
2012-06-06 00:00:00,727
2012-06-07 00:00:00,758
2012-06-08 00:00:00,774
2012-06-09 00:00:00,740
2012-06-10 00:00:00,737
2012-06-11 00:00:00,779
2012-06-12 00:00:00,751
2012-06-13 00:00:00,745
2012-06-14 00:00:00,765
2012-06-15 00:00:00,826
2012-06-16 00:00:00,789
2012-06-17 00:00:00,768
2012-06-18 00:00:00,807
2012-06-19 00:00:00,834
2012-06-20 00:00:00,845
2012-06-21 00:00:00,870
2012-06-22 00:00:00,895
2012-06-23 00:00:00,865
2012-06-24 00:00:00,865
2012-06-25 00:00:00,928
2012-06-26 00:00:00,836
2012-06-27 00:00:00,802
2012-06-28 00:00:00,792
2012-06-29 00:00:00,848
2012-06-30 00:00:00,816
2012-07-01 00:00:00,816
2012-07-02 00:00:00,955
2012-07-03 00:00:00,871
2012-07-04 00:00:00,859
2012-07-05 00:00:00,818
2012-07-06 00:00:00,821
2012-07-07 00:00:00,797
2012-07-08 00:00:00,805
2012-07-09 00:00:00,881
2012-07-10 00:00:00,888
2012-07-11 00:00:00,855
2012-07-12 00:00:00,843
2012-07-13 00:00:00,902
2012-07-14 00:00:00,790
2012-07-15 00:00:00,769
2012-07-16 00:00:00,802
2012-07-17 00:00:00,769
2012-07-18 00:00:00,743
2012-07-19 00:00:00,713
2012-07-20 00:00:00,696
2012-07-21 00:00:00,617
2012-07-22 00:00:00,617
2012-07-23 00:00:00,656
2012-07-24 00:00:00,600
2012-07-25 00:00:00,608
2012-07-26 00:00:00,598
2012-07-27 00:00:00,623
2012-07-28 00:00:00,590
2012-07-29 00:00:00,590
2012-07-30 00:00:00,647
2012-07-31 00:00:00,668
2012-08-01 00:00:00,642
2012-08-02 00:00:00,643
2012-08-03 00:00:00,632
2012-08-04 00:00:00,650
2012-08-05 00:00:00,656
2012-08-06 00:00:00,702
2012-08-07 00:00:00,673
2012-08-08 00:00:00,680
2012-08-09 00:00:00,694
2012-08-10 00:00:00,792
2012-08-11 00:00:00,761
2012-08-12 00:00:00,761
2012-08-13 00:00:00,792
2012-08-14 00:00:00,773
2012-08-15 00:00:00,740
2012-08-16 00:00:00,824
2012-08-17 00:00:00,817
2012-08-18 00:00:00,785
2012-08-19 00:00:00,793
2012-08-20 00:00:00,813
2012-08-21 00:00:00,790
2012-08-22 00:00:00,817
2012-08-23 00:00:00,806
2012-08-24 00:00:00,809
2012-08-25 00:00:00,805
2012-08-26 00:00:00,805
2012-08-27 00:00:00,839
2012-08-28 00:00:00,812
2012-08-29 00:00:00,811
2012-08-30 00:00:00,853
2012-08-31 00:00:00,882
2012-09-01 00:00:00,737
2012-09-02 00:00:00,719
2012-09-03 00:00:00,770
2012-09-04 00:00:00,711
2012-09-05 00:00:00,694
2012-09-06 00:00:00,692
2012-09-07 00:00:00,705
2012-09-08 00:00:00,675
2012-09-09 00:00:00,676
2012-09-10 00:00:00,714
2012-09-11 00:00:00,691
2012-09-12 00:00:00,660
2012-09-13 00:00:00,675
2012-09-14 00:00:00,703
2012-09-15 00:00:00,659
2012-09-16 00:00:00,651
2012-09-17 00:00:00,704
2012-09-18 00:00:00,678
2012-09-19 00:00:00,675
2012-09-20 00:00:00,676
2012-09-21 00:00:00,741
2012-09-22 00:00:00,676
2012-09-23 00:00:00,680
2012-09-24 00:00:00,718
2012-09-25 00:00:00,700
2012-09-26 00:00:00,684
2012-09-27 00:00:00,698
2012-09-28 00:00:00,758
2012-09-29 00:00:00,726
2012-09-30 00:00:00,726
2012-10-01 00:00:00,768
2012-10-02 00:00:00,705
2012-10-03 00:00:00,705
2012-10-04 00:00:00,683
2012-10-05 00:00:00,713
2012-10-06 00:00:00,699
2012-10-07 00:00:00,699
2012-10-08 00:00:00,742
2012-10-09 00:00:00,771
2012-10-10 00:00:00,768
2012-10-11 00:00:00,760
2012-10-12 00:00:00,784
2012-10-13 00:00:00,730
2012-10-14 00:00:00,730
2012-10-15 00:00:00,837
2012-10-16 00:00:00,750
2012-10-17 00:00:00,749
2012-10-18 00:00:00,763
2012-10-19 00:00:00,780
2012-10-20 00:00:00,705
2012-10-21 00:00:00,705
2012-10-22 00:00:00,817
2012-10-23 00:00:00,805
2012-10-24 00:00:00,780
2012-10-25 00:00:00,833
2012-10-26 00:00:00,873
2012-10-27 00:00:00,731
2012-10-28 00:00:00,726
2012-10-29 00:00:00,782
2012-10-30 00:00:00,766
2012-10-31 00:00:00,759
2012-11-01 00:00:00,787
2012-11-02 00:00:00,871
2012-11-03 00:00:00,830
2012-11-04 00:00:00,830
2012-11-05 00:00:00,889
2012-11-06 00:00:00,806
2012-11-07 00:00:00,805
2012-11-08 00:00:00,793
2012-11-09 00:00:00,833
2012-11-10 00:00:00,751
2012-11-11 00:00:00,751
2012-11-12 00:00:00,820
2012-11-13 00:00:00,817
2012-11-14 00:00:00,774
2012-11-15 00:00:00,804
2012-11-16 00:00:00,819
2012-11-17 00:00:00,736
2012-11-18 00:00:00,730
2012-11-19 00:00:00,778
2012-11-20 00:00:00,676
2012-11-21 00:00:00,668
2012-11-22 00:00:00,651
2012-11-23 00:00:00,677
2012-11-24 00:00:00,615
2012-11-25 00:00:00,615
2012-11-26 00:00:00,670
2012-11-27 00:00:00,697
2012-11-28 00:00:00,695
2012-11-29 00:00:00,698
2012-11-30 00:00:00,693
2012-12-01 00:00:00,625
2012-12-02 00:00:00,622
2012-12-03 00:00:00,647
2012-12-04 00:00:00,635
2012-12-05 00:00:00,633
2012-12-06 00:00:00,594
2012-12-07 00:00:00,557
2012-12-08 00:00:00,511
2012-12-09 00:00:00,511
2012-12-10 00:00:00,542
2012-12-11 00:00:00,547
2012-12-12 00:00:00,535
2012-12-13 00:00:00,478
2012-12-14 00:00:00,506
2012-12-15 00:00:00,448
2012-12-16 00:00:00,448
2012-12-17 00:00:00,466
2012-12-18 00:00:00,443
2012-12-19 00:00:00,456
2012-12-20 00:00:00,388
2012-12-21 00:00:00,333
2012-12-22 00:00:00,259
2012-12-23 00:00:00,259
2012-12-24 00:00:00,259
2012-12-25 00:00:00,259
2012-12-26 00:00:00,259
2012-12-27 00:00:00,260
2012-12-28 00:00:00,260
2012-12-29 00:00:00,240
2012-12-30 00:00:00,240
2012-12-31 00:00:00,240
2013-01-01 00:00:00,240
2013-01-02 00:00:00,268
2013-01-03 00:00:00,280
2013-01-04 00:00:00,335
2013-01-05 00:00:00,322
2013-01-06 00:00:00,323
2013-01-07 00:00:00,381
2013-01-08 00:00:00,392
2013-01-09 00:00:00,399
2013-01-10 00:00:00,423
2013-01-11 00:00:00,471
2013-01-12 00:00:00,445
2013-01-13 00:00:00,435
2013-01-14 00:00:00,453
2013-01-15 00:00:00,449
2013-01-16 00:00:00,440
2013-01-17 00:00:00,431
2013-01-18 00:00:00,439
2013-01-19 00:00:00,436
2013-01-20 00:00:00,436
2013-01-21 00:00:00,438
2013-01-22 00:00:00,439
2013-01-23 00:00:00,443
2013-01-24 00:00:00,455
2013-01-25 00:00:00,457
2013-01-26 00:00:00,447
2013-01-27 00:00:00,447
2013-01-28 00:00:00,461
2013-01-29 00:00:00,476
2013-01-30 00:00:00,513
2013-01-31 00:00:00,524
2013-02-01 00:00:00,550
2013-02-02 00:00:00,529
2013-02-03 00:00:00,529
2013-02-04 00:00:00,575
2013-02-05 00:00:00,572
2013-02-06 00:00:00,587
2013-02-07 00:00:00,613
2013-02-08 00:00:00,615
2013-02-09 00:00:00,565
2013-02-10 00:00:00,565
2013-02-11 00:00:00,586
2013-02-12 00:00:00,584
2013-02-13 00:00:00,581
2013-02-14 00:00:00,553
2013-02-15 00:00:00,590
2013-02-16 00:00:00,558
2013-02-17 00:00:00,558
2013-02-18 00:00:00,622
2013-02-19 00:00:00,630
2013-02-20 00:00:00,640
2013-02-21 00:00:00,664
2013-02-22 00:00:00,711
2013-02-23 00:00:00,684
2013-02-24 00:00:00,680
2013-02-25 00:00:00,688
2013-02-26 00:00:00,649
2013-02-27 00:00:00,635
2013-02-28 00:00:00,628
2013-03-01 00:00:00,657
2013-03-02 00:00:00,631
2013-03-03 00:00:00,638
2013-03-04 00:00:00,680
2013-03-05 00:00:00,694
2013-03-06 00:00:00,686
2013-03-07 00:00:00,683
2013-03-08 00:00:00,830
2013-03-09 00:00:00,787
2013-03-10 00:00:00,795
2013-03-11 00:00:00,883
2013-03-12 00:00:00,855
2013-03-13 00:00:00,854
2013-03-14 00:00:00,843
2013-03-15 00:00:00,889
2013-03-16 00:00:00,838
2013-03-17 00:00:00,838
2013-03-18 00:00:00,894
2013-03-19 00:00:00,907
2013-03-20 00:00:00,870
2013-03-21 00:00:00,879
2013-03-22 00:00:00,945
2013-03-23 00:00:00,897
2013-03-24 00:00:00,895
2013-03-25 00:00:00,977
2013-03-26 00:00:00,887
2013-03-27 00:00:00,870
2013-03-28 00:00:00,894
2013-03-29 00:00:00,879
2013-03-30 00:00:00,854
2013-03-31 00:00:00,854
2013-04-01 00:00:00,866
2013-04-02 00:00:00,940
2013-04-03 00:00:00,1006
2013-04-04 00:00:00,990
2013-04-05 00:00:00,1016
2013-04-06 00:00:00,925
2013-04-07 00:00:00,924
2013-04-08 00:00:00,1003
2013-04-09 00:00:00,1078
2013-04-10 00:00:00,1102
2013-04-11 00:00:00,1094
2013-04-12 00:00:00,1093
2013-04-13 00:00:00,1015
2013-04-14 00:00:00,1012
2013-04-15 00:00:00,1063
2013-04-16 00:00:00,957
2013-04-17 00:00:00,952
2013-04-18 00:00:00,963
2013-04-19 00:00:00,990
2013-04-20 00:00:00,951
2013-04-21 00:00:00,949
2013-04-22 00:00:00,990
2013-04-23 00:00:00,913
2013-04-24 00:00:00,931
2013-04-25 00:00:00,943
2013-04-26 00:00:00,974
2013-04-27 00:00:00,940
2013-04-28 00:00:00,913
2013-04-29 00:00:00,996
2013-04-30 00:00:00,975
2013-05-01 00:00:00,1038
2013-05-02 00:00:00,975
2013-05-03 00:00:00,990
2013-05-04 00:00:00,948
2013-05-05 00:00:00,940
2013-05-06 00:00:00,994
2013-05-07 00:00:00,991
