Datum,Value,Code
2021-01-03 00:00:00,7706,P3
2021-01-02 00:00:00,5852,BAAK
2021-01-02 00:00:00,7688,P3
2021-01-01 00:00:00,6002,BAAK
2021-01-01 00:00:00,7676,P3
2020-12-31 00:00:00,6070,BAAK
2020-12-31 00:00:00,7689,P3
2020-12-30 00:00:00,6095,BAAK
2020-12-30 00:00:00,7708,P3
2020-12-29 00:00:00,6093,BAAK
2020-12-29 00:00:00,7725,P3
2020-12-28 00:00:00,6091,BAAK
2020-12-28 00:00:00,7701,P3
2020-12-27 00:00:00,6086,BAAK
2020-12-27 00:00:00,7652,P3
2020-12-26 00:00:00,6086,BAAK
2020-12-26 00:00:00,7652,P3
2020-12-25 00:00:00,6093,BAAK
2020-12-25 00:00:00,7649,P3
2020-12-24 00:00:00,6346,BAAK
2020-12-24 00:00:00,7936,P3
2020-12-23 00:00:00,6840,BAAK
2020-12-23 00:00:00,8510,P3
2020-12-22 00:00:00,7190,BAAK
2020-12-22 00:00:00,8913,P3
2020-12-21 00:00:00,7720,BAAK
2020-12-21 00:00:00,9688,P3
2020-12-20 00:00:00,7598,BAAK
2020-12-20 00:00:00,9361,P3
2020-12-19 00:00:00,7649,BAAK
2020-12-19 00:00:00,9436,P3
2020-12-18 00:00:00,9886,BAAK
2020-12-18 00:00:00,12752,P3
2020-12-17 00:00:00,10874,BAAK
2020-12-17 00:00:00,13724,P3
2020-12-16 00:00:00,11878,BAAK
2020-12-16 00:00:00,14349,P3
2020-12-15 00:00:00,12665,BAAK
2020-12-15 00:00:00,15071,P3
2020-12-14 00:00:00,12913,BAAK
2020-12-14 00:00:00,15571,P3
2020-12-13 00:00:00,12088,BAAK
2020-12-13 00:00:00,14905,P3
2020-12-12 00:00:00,12193,BAAK
2020-12-12 00:00:00,14959,P3
2020-12-11 00:00:00,13641,BAAK
2020-12-11 00:00:00,17339,P3
2020-12-10 00:00:00,13956,BAAK
2020-12-10 00:00:00,17346,P3
2020-12-09 00:00:00,14673,BAAK
2020-12-09 00:00:00,17932,P3
2020-12-08 00:00:00,14828,BAAK
2020-12-08 00:00:00,18318,P3
2020-12-07 00:00:00,15137,BAAK
2020-12-07 00:00:00,18526,P3
2020-12-06 00:00:00,13849,BAAK
2020-12-06 00:00:00,17033,P3
2020-12-05 00:00:00,13825,BAAK
2020-12-05 00:00:00,16985,P3
2020-12-04 00:00:00,14941,BAAK
2020-12-04 00:00:00,18987,P3
2020-12-03 00:00:00,15415,BAAK
2020-12-03 00:00:00,18761,P3
2020-12-02 00:00:00,15578,BAAK
2020-12-02 00:00:00,18714,P3
2020-12-01 00:00:00,15793,BAAK
2020-12-01 00:00:00,18814,P3
2020-11-30 00:00:00,15653,BAAK
2020-11-30 00:00:00,18796,P3
2020-11-29 00:00:00,14450,BAAK
2020-11-29 00:00:00,17432,P3
2020-11-28 00:00:00,14410,BAAK
2020-11-28 00:00:00,17493,P3
2020-11-27 00:00:00,16312,BAAK
2020-11-27 00:00:00,19400,P3
2020-11-26 00:00:00,16387,BAAK
2020-11-26 00:00:00,19284,P3
2020-11-25 00:00:00,16212,BAAK
2020-11-25 00:00:00,19233,P3
2020-11-24 00:00:00,16265,BAAK
2020-11-24 00:00:00,19368,P3
2020-11-23 00:00:00,16680,BAAK
2020-11-23 00:00:00,19797,P3
2020-11-22 00:00:00,14919,BAAK
2020-11-22 00:00:00,17891,P3
2020-11-21 00:00:00,14935,BAAK
2020-11-21 00:00:00,17943,P3
2020-11-20 00:00:00,15646,BAAK
2020-11-20 00:00:00,19143,P3
2020-11-19 00:00:00,15546,BAAK
2020-11-19 00:00:00,18677,P3
2020-11-18 00:00:00,15709,BAAK
2020-11-18 00:00:00,18887,P3
2020-11-17 00:00:00,16195,BAAK
2020-11-17 00:00:00,18916,P3
2020-11-16 00:00:00,16400,BAAK
2020-11-16 00:00:00,19507,P3
2020-11-15 00:00:00,15156,BAAK
2020-11-15 00:00:00,18129,P3
2020-11-14 00:00:00,15189,BAAK
2020-11-14 00:00:00,18182,P3
2020-11-13 00:00:00,16866,BAAK
2020-11-13 00:00:00,20000,P3
2020-11-12 00:00:00,16450,BAAK
2020-11-12 00:00:00,19552,P3
2020-11-11 00:00:00,16786,BAAK
2020-11-11 00:00:00,19727,P3
2020-11-10 00:00:00,16559,BAAK
2020-11-10 00:00:00,19740,P3
2020-11-09 00:00:00,16812,BAAK
2020-11-09 00:00:00,20123,P3
2020-11-08 00:00:00,14954,BAAK
2020-11-08 00:00:00,18151,P3
2020-11-07 00:00:00,14814,BAAK
2020-11-07 00:00:00,18245,P3
2020-11-06 00:00:00,16415,BAAK
2020-11-06 00:00:00,20269,P3
2020-11-05 00:00:00,16286,BAAK
2020-11-05 00:00:00,19628,P3
2020-11-04 00:00:00,16315,BAAK
2020-11-04 00:00:00,19460,P3
2020-11-03 00:00:00,16442,BAAK
2020-11-03 00:00:00,19443,P3
2020-11-02 00:00:00,16832,BAAK
2020-11-02 00:00:00,19557,P3
2020-11-01 00:00:00,15588,BAAK
2020-11-01 00:00:00,18279,P3
2020-10-31 00:00:00,15668,BAAK
2020-10-31 00:00:00,18418,P3
2020-10-30 00:00:00,16971,BAAK
2020-10-30 00:00:00,19822,P3
2020-10-29 00:00:00,17304,BAAK
2020-10-29 00:00:00,19887,P3
2020-10-28 00:00:00,17548,BAAK
2020-10-28 00:00:00,20029,P3
2020-10-27 00:00:00,17797,BAAK
2020-10-27 00:00:00,20157,P3
2020-10-26 00:00:00,18321,BAAK
2020-10-26 00:00:00,20734,P3
2020-10-25 00:00:00,16585,BAAK
2020-10-25 00:00:00,19171,P3
2020-10-24 00:00:00,16617,BAAK
2020-10-24 00:00:00,19361,P3
2020-10-23 00:00:00,18167,BAAK
2020-10-23 00:00:00,21101,P3
2020-10-22 00:00:00,17803,BAAK
2020-10-22 00:00:00,20946,P3
2020-10-21 00:00:00,17834,BAAK
2020-10-21 00:00:00,20617,P3
2020-10-20 00:00:00,18131,BAAK
2020-10-20 00:00:00,20810,P3
2020-10-19 00:00:00,18382,BAAK
2020-10-19 00:00:00,21102,P3
2020-10-18 00:00:00,16862,BAAK
2020-10-18 00:00:00,19210,P3
2020-10-17 00:00:00,16913,BAAK
2020-10-17 00:00:00,19348,P3
2020-10-16 00:00:00,18330,BAAK
2020-10-16 00:00:00,20919,P3
2020-10-15 00:00:00,18427,BAAK
2020-10-15 00:00:00,20220,P3
2020-10-14 00:00:00,18760,BAAK
2020-10-14 00:00:00,20675,P3
2020-10-13 00:00:00,18835,BAAK
2020-10-13 00:00:00,20572,P3
2020-10-12 00:00:00,18954,BAAK
2020-10-12 00:00:00,20708,P3
2020-10-11 00:00:00,16935,BAAK
2020-10-11 00:00:00,19028,P3
2020-10-10 00:00:00,17293,BAAK
2020-10-10 00:00:00,19229,P3
2020-10-09 00:00:00,17937,BAAK
2020-10-09 00:00:00,21047,P3
2020-10-08 00:00:00,18325,BAAK
2020-10-08 00:00:00,20520,P3
2020-10-07 00:00:00,18452,BAAK
2020-10-07 00:00:00,20460,P3
2020-10-06 00:00:00,18477,BAAK
2020-10-06 00:00:00,20740,P3
2020-10-05 00:00:00,18288,BAAK
2020-10-05 00:00:00,20680,P3
2020-10-04 00:00:00,16995,BAAK
2020-10-04 00:00:00,18731,P3
2020-10-03 00:00:00,17071,BAAK
2020-10-03 00:00:00,18742,P3
2020-10-02 00:00:00,18042,BAAK
2020-10-02 00:00:00,20226,P3
2020-10-01 00:00:00,17745,BAAK
2020-10-01 00:00:00,20347,P3
2020-09-30 00:00:00,17987,BAAK
2020-09-30 00:00:00,20461,P3
2020-09-29 00:00:00,17825,BAAK
2020-09-29 00:00:00,20573,P3
2020-09-28 00:00:00,17364,BAAK
2020-09-28 00:00:00,20678,P3
2020-09-27 00:00:00,15620,BAAK
2020-09-27 00:00:00,18619,P3
2020-09-26 00:00:00,15642,BAAK
2020-09-26 00:00:00,18671,P3
2020-09-25 00:00:00,16552,BAAK
2020-09-25 00:00:00,20003,P3
2020-09-24 00:00:00,16308,BAAK
2020-09-24 00:00:00,19591,P3
2020-09-23 00:00:00,16424,BAAK
2020-09-23 00:00:00,19799,P3
2020-09-22 00:00:00,16472,BAAK
2020-09-22 00:00:00,19811,P3
2020-09-21 00:00:00,16473,BAAK
2020-09-21 00:00:00,19646,P3
2020-09-20 00:00:00,14793,BAAK
2020-09-20 00:00:00,17700,P3
2020-09-19 00:00:00,14733,BAAK
2020-09-19 00:00:00,17814,P3
2020-09-18 00:00:00,15536,BAAK
2020-09-18 00:00:00,19147,P3
2020-09-17 00:00:00,15456,BAAK
2020-09-17 00:00:00,18698,P3
2020-09-16 00:00:00,15440,BAAK
2020-09-16 00:00:00,19006,P3
2020-09-15 00:00:00,15794,BAAK
2020-09-15 00:00:00,18936,P3
2020-09-14 00:00:00,15755,BAAK
2020-09-14 00:00:00,18999,P3
2020-09-13 00:00:00,14602,BAAK
2020-09-13 00:00:00,16765,P3
2020-09-12 00:00:00,14699,BAAK
2020-09-12 00:00:00,16895,P3
2020-09-11 00:00:00,15914,BAAK
2020-09-11 00:00:00,18383,P3
2020-09-10 00:00:00,16182,BAAK
2020-09-10 00:00:00,18193,P3
2020-09-09 00:00:00,16256,BAAK
2020-09-09 00:00:00,17989,P3
2020-09-08 00:00:00,16684,BAAK
2020-09-08 00:00:00,17831,P3
2020-09-07 00:00:00,16626,BAAK
2020-09-07 00:00:00,18137,P3
2020-09-06 00:00:00,14923,BAAK
2020-09-06 00:00:00,16481,P3
2020-09-05 00:00:00,14883,BAAK
2020-09-05 00:00:00,16468,P3
2020-09-04 00:00:00,15978,BAAK
2020-09-04 00:00:00,17944,P3
2020-09-03 00:00:00,15751,BAAK
2020-09-03 00:00:00,17445,P3
2020-09-02 00:00:00,15890,BAAK
2020-09-02 00:00:00,17153,P3
2020-09-01 00:00:00,15494,BAAK
2020-09-01 00:00:00,17053,P3
2020-08-31 00:00:00,15743,BAAK
2020-08-31 00:00:00,17404,P3
2020-08-30 00:00:00,14283,BAAK
2020-08-30 00:00:00,15993,P3
2020-08-29 00:00:00,14243,BAAK
2020-08-29 00:00:00,16263,P3
2020-08-28 00:00:00,15020,BAAK
2020-08-28 00:00:00,17580,P3
2020-08-27 00:00:00,14525,BAAK
2020-08-27 00:00:00,16858,P3
2020-08-26 00:00:00,14174,BAAK
2020-08-26 00:00:00,16667,P3
2020-08-25 00:00:00,14420,BAAK
2020-08-25 00:00:00,17056,P3
2020-08-24 00:00:00,14251,BAAK
2020-08-24 00:00:00,17041,P3
2020-08-23 00:00:00,12581,BAAK
2020-08-23 00:00:00,15275,P3
2020-08-22 00:00:00,12770,BAAK
2020-08-22 00:00:00,15412,P3
2020-08-21 00:00:00,13207,BAAK
2020-08-21 00:00:00,15997,P3
2020-08-20 00:00:00,12943,BAAK
2020-08-20 00:00:00,15188,P3
2020-08-19 00:00:00,12444,BAAK
2020-08-19 00:00:00,14967,P3
2020-08-18 00:00:00,12242,BAAK
2020-08-18 00:00:00,15036,P3
2020-08-17 00:00:00,11764,BAAK
2020-08-17 00:00:00,15279,P3
2020-08-16 00:00:00,10649,BAAK
2020-08-16 00:00:00,13589,P3
2020-08-15 00:00:00,10605,BAAK
2020-08-15 00:00:00,13596,P3
2020-08-14 00:00:00,11043,BAAK
2020-08-14 00:00:00,14197,P3
2020-08-13 00:00:00,11386,BAAK
2020-08-13 00:00:00,13972,P3
2020-08-12 00:00:00,11563,BAAK
2020-08-12 00:00:00,13766,P3
2020-08-11 00:00:00,11407,BAAK
2020-08-11 00:00:00,13830,P3
2020-08-10 00:00:00,11256,BAAK
2020-08-10 00:00:00,13806,P3
2020-08-09 00:00:00,9908,BAAK
2020-08-09 00:00:00,12613,P3
2020-08-08 00:00:00,9908,BAAK
2020-08-08 00:00:00,12626,P3
2020-08-07 00:00:00,10280,BAAK
2020-08-07 00:00:00,13499,P3
2020-08-06 00:00:00,10338,BAAK
2020-08-06 00:00:00,12816,P3
2020-08-05 00:00:00,10485,BAAK
2020-08-05 00:00:00,12750,P3
2020-08-04 00:00:00,10468,BAAK
2020-08-04 00:00:00,12723,P3
2020-08-03 00:00:00,10791,BAAK
2020-08-03 00:00:00,13124,P3
2020-08-02 00:00:00,10174,BAAK
2020-08-02 00:00:00,12281,P3
2020-08-01 00:00:00,10379,BAAK
2020-08-01 00:00:00,12347,P3
2020-07-31 00:00:00,10740,BAAK
2020-07-31 00:00:00,13161,P3
2020-07-30 00:00:00,10839,BAAK
2020-07-30 00:00:00,13091,P3
2020-07-29 00:00:00,10721,BAAK
2020-07-29 00:00:00,13288,P3
2020-07-28 00:00:00,10852,BAAK
2020-07-28 00:00:00,13277,P3
2020-07-27 00:00:00,11009,BAAK
2020-07-27 00:00:00,13731,P3
2020-07-26 00:00:00,10429,BAAK
2020-07-26 00:00:00,13242,P3
2020-07-25 00:00:00,10413,BAAK
2020-07-25 00:00:00,13190,P3
2020-07-24 00:00:00,11903,BAAK
2020-07-24 00:00:00,14865,P3
2020-07-23 00:00:00,12689,BAAK
2020-07-23 00:00:00,15265,P3
2020-07-22 00:00:00,13452,BAAK
2020-07-22 00:00:00,15859,P3
2020-07-21 00:00:00,13486,BAAK
2020-07-21 00:00:00,15753,P3
2020-07-20 00:00:00,13959,BAAK
2020-07-20 00:00:00,16670,P3
2020-07-19 00:00:00,13282,BAAK
2020-07-19 00:00:00,15858,P3
2020-07-18 00:00:00,13138,BAAK
2020-07-18 00:00:00,15990,P3
2020-07-17 00:00:00,14936,BAAK
2020-07-17 00:00:00,19262,P3
2020-07-16 00:00:00,14977,BAAK
2020-07-16 00:00:00,18903,P3
2020-07-15 00:00:00,15300,BAAK
2020-07-15 00:00:00,19185,P3
2020-07-14 00:00:00,15731,BAAK
2020-07-14 00:00:00,19737,P3
2020-07-13 00:00:00,15779,BAAK
2020-07-13 00:00:00,20161,P3
2020-07-12 00:00:00,15280,BAAK
2020-07-12 00:00:00,18891,P3
2020-07-11 00:00:00,15525,BAAK
2020-07-11 00:00:00,18996,P3
2020-07-10 00:00:00,16751,BAAK
2020-07-10 00:00:00,20736,P3
2020-07-09 00:00:00,16294,BAAK
2020-07-09 00:00:00,20611,P3
2020-07-08 00:00:00,16109,BAAK
2020-07-08 00:00:00,20724,P3
2020-07-07 00:00:00,16028,BAAK
2020-07-07 00:00:00,20516,P3
2020-07-06 00:00:00,16194,BAAK
2020-07-06 00:00:00,20685,P3
2020-07-05 00:00:00,14207,BAAK
2020-07-05 00:00:00,18817,P3
2020-07-04 00:00:00,14266,BAAK
2020-07-04 00:00:00,18806,P3
2020-07-03 00:00:00,15314,BAAK
2020-07-03 00:00:00,20318,P3
2020-07-02 00:00:00,15355,BAAK
2020-07-02 00:00:00,19786,P3
2020-07-01 00:00:00,15662,BAAK
2020-07-01 00:00:00,20028,P3
2020-06-30 00:00:00,15750,BAAK
2020-06-30 00:00:00,20075,P3
2020-06-29 00:00:00,16115,BAAK
2020-06-29 00:00:00,20364,P3
2020-06-28 00:00:00,14889,BAAK
2020-06-28 00:00:00,18664,P3
2020-06-27 00:00:00,14949,BAAK
2020-06-27 00:00:00,18741,P3
2020-06-26 00:00:00,15941,BAAK
2020-06-26 00:00:00,20117,P3
2020-06-25 00:00:00,15876,BAAK
2020-06-25 00:00:00,20179,P3
2020-06-24 00:00:00,16211,BAAK
2020-06-24 00:00:00,19929,P3
2020-06-23 00:00:00,16182,BAAK
2020-06-23 00:00:00,20078,P3
2020-06-22 00:00:00,16443,BAAK
2020-06-22 00:00:00,20380,P3
2020-06-21 00:00:00,14698,BAAK
2020-06-21 00:00:00,18627,P3
2020-06-20 00:00:00,14678,BAAK
2020-06-20 00:00:00,18642,P3
2020-06-19 00:00:00,15749,BAAK
2020-06-19 00:00:00,20170,P3
2020-06-18 00:00:00,16075,BAAK
2020-06-18 00:00:00,19694,P3
2020-06-17 00:00:00,16632,BAAK
2020-06-17 00:00:00,19829,P3
2020-06-16 00:00:00,16361,BAAK
2020-06-16 00:00:00,19794,P3
2020-06-15 00:00:00,16589,BAAK
2020-06-15 00:00:00,20022,P3
2020-06-14 00:00:00,15029,BAAK
2020-06-14 00:00:00,18050,P3
2020-06-13 00:00:00,15123,BAAK
2020-06-13 00:00:00,18174,P3
2020-06-12 00:00:00,16620,BAAK
2020-06-12 00:00:00,19514,P3
2020-06-11 00:00:00,16645,BAAK
2020-06-11 00:00:00,19383,P3
2020-06-10 00:00:00,16873,BAAK
2020-06-10 00:00:00,19522,P3
2020-06-09 00:00:00,16752,BAAK
2020-06-09 00:00:00,19654,P3
2020-06-08 00:00:00,16624,BAAK
2020-06-08 00:00:00,19701,P3
2020-06-07 00:00:00,15005,BAAK
2020-06-07 00:00:00,18196,P3
2020-06-06 00:00:00,15082,BAAK
2020-06-06 00:00:00,18310,P3
2020-06-05 00:00:00,15714,BAAK
2020-06-05 00:00:00,19234,P3
2020-06-04 00:00:00,15978,BAAK
2020-06-04 00:00:00,18717,P3
2020-06-03 00:00:00,16156,BAAK
2020-06-03 00:00:00,18649,P3
2020-06-02 00:00:00,16025,BAAK
2020-06-02 00:00:00,19005,P3
2020-06-01 00:00:00,14512,BAAK
2020-06-01 00:00:00,17120,P3
2020-05-31 00:00:00,14501,BAAK
2020-05-31 00:00:00,17000,P3
2020-05-30 00:00:00,14723,BAAK
2020-05-30 00:00:00,17160,P3
2020-05-29 00:00:00,15723,BAAK
2020-05-29 00:00:00,18306,P3
2020-05-28 00:00:00,15722,BAAK
2020-05-28 00:00:00,18344,P3
2020-05-27 00:00:00,15748,BAAK
2020-05-27 00:00:00,18195,P3
2020-05-26 00:00:00,15737,BAAK
2020-05-26 00:00:00,18153,P3
2020-05-25 00:00:00,15587,BAAK
2020-05-25 00:00:00,18040,P3
2020-05-24 00:00:00,13598,BAAK
2020-05-24 00:00:00,16548,P3
2020-05-23 00:00:00,13598,BAAK
2020-05-23 00:00:00,16531,P3
2020-05-22 00:00:00,14054,BAAK
2020-05-22 00:00:00,17055,P3
2020-05-21 00:00:00,13639,BAAK
2020-05-21 00:00:00,15985,P3
2020-05-20 00:00:00,14935,BAAK
2020-05-20 00:00:00,17373,P3
2020-05-19 00:00:00,15342,BAAK
2020-05-19 00:00:00,17853,P3
2020-05-18 00:00:00,15432,BAAK
2020-05-18 00:00:00,18094,P3
2020-05-17 00:00:00,14375,BAAK
2020-05-17 00:00:00,16814,P3
2020-05-16 00:00:00,14334,BAAK
2020-05-16 00:00:00,16788,P3
2020-05-15 00:00:00,15610,BAAK
2020-05-15 00:00:00,18234,P3
2020-05-14 00:00:00,15761,BAAK
2020-05-14 00:00:00,18115,P3
2020-05-13 00:00:00,15499,BAAK
2020-05-13 00:00:00,18102,P3
2020-05-12 00:00:00,15582,BAAK
2020-05-12 00:00:00,18104,P3
2020-05-11 00:00:00,15514,BAAK
2020-05-11 00:00:00,18001,P3
2020-05-10 00:00:00,13849,BAAK
2020-05-10 00:00:00,16321,P3
2020-05-09 00:00:00,13854,BAAK
2020-05-09 00:00:00,16319,P3
2020-05-08 00:00:00,15030,BAAK
2020-05-08 00:00:00,17838,P3
2020-05-07 00:00:00,14973,BAAK
2020-05-07 00:00:00,17521,P3
2020-05-06 00:00:00,14975,BAAK
2020-05-06 00:00:00,17454,P3
2020-05-05 00:00:00,13661,BAAK
2020-05-05 00:00:00,16379,P3
2020-05-04 00:00:00,14064,BAAK
2020-05-04 00:00:00,17080,P3
2020-05-03 00:00:00,13007,BAAK
2020-05-03 00:00:00,15418,P3
2020-05-02 00:00:00,13147,BAAK
2020-05-02 00:00:00,15327,P3
2020-05-01 00:00:00,14363,BAAK
2020-05-01 00:00:00,17274,P3
2020-04-30 00:00:00,14569,BAAK
2020-04-30 00:00:00,17828,P3
2020-04-29 00:00:00,14747,BAAK
2020-04-29 00:00:00,17657,P3
2020-04-28 00:00:00,14845,BAAK
2020-04-28 00:00:00,17573,P3
2020-04-27 00:00:00,13661,BAAK
2020-04-27 00:00:00,16276,P3
2020-04-26 00:00:00,13404,BAAK
2020-04-26 00:00:00,16015,P3
2020-04-25 00:00:00,13555,BAAK
2020-04-25 00:00:00,16114,P3
2020-04-24 00:00:00,14466,BAAK
2020-04-24 00:00:00,17443,P3
2020-04-23 00:00:00,14225,BAAK
2020-04-23 00:00:00,16968,P3
2020-04-22 00:00:00,14803,BAAK
2020-04-22 00:00:00,17363,P3
2020-04-21 00:00:00,15147,BAAK
2020-04-21 00:00:00,17424,P3
2020-04-20 00:00:00,15398,BAAK
2020-04-20 00:00:00,17539,P3
2020-04-19 00:00:00,13973,BAAK
2020-04-19 00:00:00,16408,P3
2020-04-18 00:00:00,13829,BAAK
2020-04-18 00:00:00,16362,P3
2020-04-17 00:00:00,14852,BAAK
2020-04-17 00:00:00,17461,P3
2020-04-16 00:00:00,14603,BAAK
2020-04-16 00:00:00,16639,P3
2020-04-15 00:00:00,14796,BAAK
2020-04-15 00:00:00,16469,P3
2020-04-14 00:00:00,14753,BAAK
2020-04-14 00:00:00,16162,P3
2020-04-13 00:00:00,13253,BAAK
2020-04-13 00:00:00,14469,P3
2020-04-12 00:00:00,13052,BAAK
2020-04-12 00:00:00,14395,P3
2020-04-11 00:00:00,13036,BAAK
2020-04-11 00:00:00,14391,P3
2020-04-10 00:00:00,14449,BAAK
2020-04-10 00:00:00,15649,P3
2020-04-09 00:00:00,14706,BAAK
2020-04-09 00:00:00,15530,P3
2020-04-08 00:00:00,15011,BAAK
2020-04-08 00:00:00,15589,P3
2020-04-07 00:00:00,15181,BAAK
2020-04-07 00:00:00,15738,P3
2020-04-06 00:00:00,15085,BAAK
2020-04-06 00:00:00,16305,P3
2020-04-05 00:00:00,13575,BAAK
2020-04-05 00:00:00,15230,P3
2020-04-04 00:00:00,13620,BAAK
2020-04-04 00:00:00,15316,P3
2020-04-03 00:00:00,14590,BAAK
2020-04-03 00:00:00,16046,P3
2020-04-02 00:00:00,14749,BAAK
2020-04-02 00:00:00,16239,P3
2020-04-01 00:00:00,15210,BAAK
2020-04-01 00:00:00,16342,P3
2020-03-31 00:00:00,15273,BAAK
2020-03-31 00:00:00,16364,P3
2020-03-30 00:00:00,15342,BAAK
2020-03-30 00:00:00,16330,P3
2020-03-29 00:00:00,14497,BAAK
2020-03-29 00:00:00,15175,P3
2020-03-28 00:00:00,14515,BAAK
2020-03-28 00:00:00,15408,P3
2020-03-27 00:00:00,15299,BAAK
2020-03-27 00:00:00,16252,P3
2020-03-26 00:00:00,14925,BAAK
2020-03-26 00:00:00,15980,P3
2020-03-25 00:00:00,14926,BAAK
2020-03-25 00:00:00,15712,P3
2020-03-24 00:00:00,15479,BAAK
2020-03-24 00:00:00,15838,P3
2020-03-23 00:00:00,15634,BAAK
2020-03-23 00:00:00,16296,P3
2020-03-22 00:00:00,14741,BAAK
2020-03-22 00:00:00,15130,P3
2020-03-21 00:00:00,14746,BAAK
2020-03-21 00:00:00,15193,P3
2020-03-20 00:00:00,15422,BAAK
2020-03-20 00:00:00,16241,P3
2020-03-19 00:00:00,15197,BAAK
2020-03-19 00:00:00,16294,P3
2020-03-18 00:00:00,15493,BAAK
2020-03-18 00:00:00,16042,P3
2020-03-17 00:00:00,15594,BAAK
2020-03-17 00:00:00,15919,P3
2020-03-16 00:00:00,16196,BAAK
2020-03-16 00:00:00,16519,P3
2020-03-15 00:00:00,14999,BAAK
2020-03-15 00:00:00,15097,P3
2020-03-14 00:00:00,15222,BAAK
2020-03-14 00:00:00,15202,P3
2020-03-13 00:00:00,16286,BAAK
2020-03-13 00:00:00,16507,P3
2020-03-12 00:00:00,16218,BAAK
2020-03-12 00:00:00,16163,P3
2020-03-11 00:00:00,16726,BAAK
2020-03-11 00:00:00,16202,P3
2020-03-10 00:00:00,16568,BAAK
2020-03-10 00:00:00,16189,P3
2020-03-09 00:00:00,16558,BAAK
2020-03-09 00:00:00,16338,P3
2020-03-08 00:00:00,15602,BAAK
2020-03-08 00:00:00,15105,P3
2020-03-07 00:00:00,15635,BAAK
2020-03-07 00:00:00,15149,P3
2020-03-06 00:00:00,16919,BAAK
2020-03-06 00:00:00,16307,P3
2020-03-05 00:00:00,16518,BAAK
2020-03-05 00:00:00,15440,P3
2020-03-04 00:00:00,16600,BAAK
2020-03-04 00:00:00,15586,P3
2020-03-03 00:00:00,16834,BAAK
2020-03-03 00:00:00,15536,P3
2020-03-02 00:00:00,16935,BAAK
2020-03-02 00:00:00,15256,P3
2020-03-01 00:00:00,15266,BAAK
2020-03-01 00:00:00,13972,P3
2020-02-29 00:00:00,15193,BAAK
2020-02-29 00:00:00,13898,P3
2020-02-28 00:00:00,15722,BAAK
2020-02-28 00:00:00,15439,P3
2020-02-27 00:00:00,15326,BAAK
2020-02-27 00:00:00,14596,P3
2020-02-26 00:00:00,14577,BAAK
2020-02-26 00:00:00,14062,P3
2020-02-25 00:00:00,14845,BAAK
2020-02-25 00:00:00,13984,P3
2020-02-24 00:00:00,14791,BAAK
2020-02-24 00:00:00,14299,P3
2020-02-23 00:00:00,13341,BAAK
2020-02-23 00:00:00,13154,P3
2020-02-22 00:00:00,13276,BAAK
2020-02-22 00:00:00,13119,P3
2020-02-21 00:00:00,14078,BAAK
2020-02-21 00:00:00,14435,P3
2020-02-20 00:00:00,14162,BAAK
2020-02-20 00:00:00,14167,P3
2020-02-19 00:00:00,14124,BAAK
2020-02-19 00:00:00,14021,P3
2020-02-18 00:00:00,14125,BAAK
2020-02-18 00:00:00,14205,P3
2020-02-17 00:00:00,14917,BAAK
2020-02-17 00:00:00,14433,P3
2020-02-16 00:00:00,13428,BAAK
2020-02-16 00:00:00,12955,P3
2020-02-15 00:00:00,13463,BAAK
2020-02-15 00:00:00,12887,P3
2020-02-14 00:00:00,14794,BAAK
2020-02-14 00:00:00,14233,P3
2020-02-13 00:00:00,14378,BAAK
2020-02-13 00:00:00,13535,P3
2020-02-12 00:00:00,14602,BAAK
2020-02-12 00:00:00,13449,P3
2020-02-11 00:00:00,14543,BAAK
2020-02-11 00:00:00,13100,P3
2020-02-10 00:00:00,14631,BAAK
2020-02-10 00:00:00,13130,P3
2020-02-09 00:00:00,13594,BAAK
2020-02-09 00:00:00,12011,P3
2020-02-08 00:00:00,13516,BAAK
2020-02-08 00:00:00,12035,P3
2020-02-07 00:00:00,14423,BAAK
2020-02-07 00:00:00,12850,P3
2020-02-06 00:00:00,14316,BAAK
2020-02-06 00:00:00,12607,P3
2020-02-05 00:00:00,13943,BAAK
2020-02-05 00:00:00,12542,P3
2020-02-04 00:00:00,14137,BAAK
2020-02-04 00:00:00,12383,P3
2020-02-03 00:00:00,15098,BAAK
2020-02-03 00:00:00,12538,P3
2020-02-02 00:00:00,13601,BAAK
2020-02-02 00:00:00,11384,P3
2020-02-01 00:00:00,13622,BAAK
2020-02-01 00:00:00,11540,P3
2020-01-31 00:00:00,14585,BAAK
2020-01-31 00:00:00,12207,P3
2020-01-30 00:00:00,14141,BAAK
2020-01-30 00:00:00,11697,P3
2020-01-29 00:00:00,14511,BAAK
2020-01-29 00:00:00,11718,P3
2020-01-28 00:00:00,12841,BAAK
2020-01-28 00:00:00,11448,P3
2020-01-27 00:00:00,12952,BAAK
2020-01-27 00:00:00,11634,P3
2020-01-26 00:00:00,10800,BAAK
2020-01-26 00:00:00,10693,P3
2020-01-25 00:00:00,10806,BAAK
2020-01-25 00:00:00,10746,P3
2020-01-24 00:00:00,11378,BAAK
2020-01-24 00:00:00,11426,P3
2020-01-23 00:00:00,10898,BAAK
2020-01-23 00:00:00,11271,P3
2020-01-22 00:00:00,10553,BAAK
2020-01-22 00:00:00,11110,P3
2020-01-21 00:00:00,10576,BAAK
2020-01-21 00:00:00,11141,P3
2020-01-20 00:00:00,10412,BAAK
2020-01-20 00:00:00,10928,P3
