Datum,Value,Code
2007-10-17 00:00:00,1664,AHEK
2007-10-17 00:00:00,27,C02-80
2007-10-17 00:00:00,670,J16-90
2007-10-17 00:00:00,619,PB6090
2007-10-17 00:00:00,311,TB80120G
2007-10-18 00:00:00,470,A01-80-(30)
2007-10-18 00:00:00,1670,AHEK
2007-10-18 00:00:00,27,C02-80
2007-10-18 00:00:00,680,J16-90
2007-10-18 00:00:00,633,PB6090
2007-10-18 00:00:00,323,TB80120G
2007-10-19 00:00:00,458,A01-80-(30)
2007-10-19 00:00:00,1676,AHEK
2007-10-19 00:00:00,25,C02-80
2007-10-19 00:00:00,671,J16-90
2007-10-19 00:00:00,661,PB6090
2007-10-19 00:00:00,349,TB80120G
2007-10-20 00:00:00,441,A01-80-(30)
2007-10-20 00:00:00,1593,AHEK
2007-10-20 00:00:00,25,C02-80
2007-10-20 00:00:00,637,J16-90
2007-10-20 00:00:00,603,PB6090
2007-10-20 00:00:00,342,TB80120G
2007-10-21 00:00:00,438,A01-80-(30)
2007-10-21 00:00:00,1593,AHEK
2007-10-21 00:00:00,25,C02-80
2007-10-21 00:00:00,634,J16-90
2007-10-21 00:00:00,603,PB6090
2007-10-21 00:00:00,342,TB80120G
2007-10-22 00:00:00,484,A01-80-(30)
2007-10-22 00:00:00,1646,AHEK
2007-10-22 00:00:00,30,C02-80
2007-10-22 00:00:00,685,J16-90
2007-10-22 00:00:00,619,PB6090
2007-10-22 00:00:00,343,TB80120G
2007-10-23 00:00:00,463,A01-80-(30)
2007-10-23 00:00:00,1640,AHEK
2007-10-23 00:00:00,30,C02-80
2007-10-23 00:00:00,643,J16-90
2007-10-23 00:00:00,623,PB6090
2007-10-23 00:00:00,341,TB80120G
2007-10-24 00:00:00,470,A01-80-(30)
2007-10-24 00:00:00,1581,AHEK
2007-10-24 00:00:00,45,C02-80
2007-10-24 00:00:00,639,J16-90
2007-10-24 00:00:00,600,PB6090
2007-10-24 00:00:00,328,TB80120G
2007-10-25 00:00:00,490,A01-80-(30)
2007-10-25 00:00:00,1585,AHEK
2007-10-25 00:00:00,45,C02-80
2007-10-25 00:00:00,664,J16-90
2007-10-25 00:00:00,613,PB6090
2007-10-25 00:00:00,322,TB80120G
2007-10-26 00:00:00,475,A01-80-(30)
2007-10-26 00:00:00,1545,AHEK
2007-10-26 00:00:00,44,C02-80
2007-10-26 00:00:00,645,J16-90
2007-10-26 00:00:00,582,PB6090
2007-10-26 00:00:00,306,TB80120G
2007-10-27 00:00:00,454,A01-80-(30)
2007-10-27 00:00:00,1480,AHEK
2007-10-27 00:00:00,39,C02-80
2007-10-27 00:00:00,624,J16-90
2007-10-27 00:00:00,569,PB6090
2007-10-27 00:00:00,298,TB80120G
2007-10-28 00:00:00,453,A01-80-(30)
2007-10-28 00:00:00,1480,AHEK
2007-10-28 00:00:00,39,C02-80
2007-10-28 00:00:00,624,J16-90
2007-10-28 00:00:00,569,PB6090
2007-10-28 00:00:00,297,TB80120G
2007-10-29 00:00:00,493,A01-80-(30)
2007-10-29 00:00:00,1574,AHEK
2007-10-29 00:00:00,39,C02-80
2007-10-29 00:00:00,670,J16-90
2007-10-29 00:00:00,624,PB6090
2007-10-29 00:00:00,305,TB80120G
2007-10-30 00:00:00,487,A01-80-(30)
2007-10-30 00:00:00,1547,AHEK
2007-10-30 00:00:00,39,C02-80
2007-10-30 00:00:00,653,J16-90
2007-10-30 00:00:00,646,PB6090
2007-10-30 00:00:00,301,TB80120G
2007-10-31 00:00:00,489,A01-80-(30)
2007-10-31 00:00:00,1593,AHEK
2007-10-31 00:00:00,24,C02-80
2007-10-31 00:00:00,662,J16-90
2007-10-31 00:00:00,665,PB6090
2007-10-31 00:00:00,324,TB80120G
2007-11-01 00:00:00,497,A01-80-(30)
2007-11-01 00:00:00,1568,AHEK
2007-11-01 00:00:00,24,C02-80
2007-11-01 00:00:00,656,J16-90
2007-11-01 00:00:00,634,PB6090
2007-11-01 00:00:00,305,TB80120G
2007-11-02 00:00:00,508,A01-80-(30)
2007-11-02 00:00:00,1582,AHEK
2007-11-02 00:00:00,24,C02-80
2007-11-02 00:00:00,694,J16-90
2007-11-02 00:00:00,662,PB6090
2007-11-02 00:00:00,302,TB80120G
2007-11-03 00:00:00,485,A01-80-(30)
2007-11-03 00:00:00,1554,AHEK
2007-11-03 00:00:00,24,C02-80
2007-11-03 00:00:00,668,J16-90
2007-11-03 00:00:00,645,PB6090
2007-11-03 00:00:00,281,TB80120G
2007-11-04 00:00:00,485,A01-80-(30)
2007-11-04 00:00:00,1554,AHEK
2007-11-04 00:00:00,24,C02-80
2007-11-04 00:00:00,668,J16-90
2007-11-04 00:00:00,645,PB6090
2007-11-04 00:00:00,281,TB80120G
2007-11-05 00:00:00,507,A01-80-(30)
2007-11-05 00:00:00,1605,AHEK
2007-11-05 00:00:00,26,C02-80
2007-11-05 00:00:00,707,J16-90
2007-11-05 00:00:00,680,PB6090
2007-11-05 00:00:00,288,TB80120G
2007-11-06 00:00:00,494,A01-80-(30)
2007-11-06 00:00:00,1597,AHEK
2007-11-06 00:00:00,25,C02-80
2007-11-06 00:00:00,690,J16-90
2007-11-06 00:00:00,640,PB6090
2007-11-06 00:00:00,282,TB80120G
2007-11-07 00:00:00,484,A01-80-(30)
2007-11-07 00:00:00,1604,AHEK
2007-11-07 00:00:00,25,C02-80
2007-11-07 00:00:00,687,J16-90
2007-11-07 00:00:00,628,PB6090
2007-11-07 00:00:00,282,TB80120G
2007-11-08 00:00:00,480,A01-80-(30)
2007-11-08 00:00:00,1609,AHEK
2007-11-08 00:00:00,24,C02-80
2007-11-08 00:00:00,679,J16-90
2007-11-08 00:00:00,647,PB6090
2007-11-08 00:00:00,278,TB80120G
2007-11-09 00:00:00,497,A01-80-(30)
2007-11-09 00:00:00,1675,AHEK
2007-11-09 00:00:00,24,C02-80
2007-11-09 00:00:00,692,J16-90
2007-11-09 00:00:00,630,PB6090
2007-11-09 00:00:00,276,TB80120G
2007-11-10 00:00:00,454,A01-80-(30)
2007-11-10 00:00:00,1620,AHEK
2007-11-10 00:00:00,24,C02-80
2007-11-10 00:00:00,631,J16-90
2007-11-10 00:00:00,611,PB6090
2007-11-10 00:00:00,270,TB80120G
2007-11-11 00:00:00,454,A01-80-(30)
2007-11-11 00:00:00,1604,AHEK
2007-11-11 00:00:00,24,C02-80
2007-11-11 00:00:00,631,J16-90
2007-11-11 00:00:00,611,PB6090
2007-11-11 00:00:00,270,TB80120G
2007-11-12 00:00:00,481,A01-80-(30)
2007-11-12 00:00:00,1650,AHEK
2007-11-12 00:00:00,24,C02-80
2007-11-12 00:00:00,661,J16-90
2007-11-12 00:00:00,631,PB6090
2007-11-12 00:00:00,278,TB80120G
2007-11-13 00:00:00,505,A01-80-(30)
2007-11-13 00:00:00,1644,AHEK
2007-11-13 00:00:00,24,C02-80
2007-11-13 00:00:00,682,J16-90
2007-11-13 00:00:00,652,PB6090
2007-11-13 00:00:00,282,TB80120G
2007-11-14 00:00:00,498,A01-80-(30)
2007-11-14 00:00:00,1784,AHEK
2007-11-14 00:00:00,24,C02-80
2007-11-14 00:00:00,686,J16-90
2007-11-14 00:00:00,686,PB6090
2007-11-14 00:00:00,298,TB80120G
2007-11-15 00:00:00,494,A01-80-(30)
2007-11-15 00:00:00,1759,AHEK
2007-11-15 00:00:00,24,C02-80
2007-11-15 00:00:00,678,J16-90
2007-11-15 00:00:00,701,PB6090
2007-11-15 00:00:00,289,TB80120G
2007-11-16 00:00:00,504,A01-80-(30)
2007-11-16 00:00:00,1816,AHEK
2007-11-16 00:00:00,24,C02-80
2007-11-16 00:00:00,673,J16-90
2007-11-16 00:00:00,653,PB6090
2007-11-16 00:00:00,276,TB80120G
2007-11-17 00:00:00,478,A01-80-(30)
2007-11-17 00:00:00,1775,AHEK
2007-11-17 00:00:00,24,C02-80
2007-11-17 00:00:00,647,J16-90
2007-11-17 00:00:00,652,PB6090
2007-11-17 00:00:00,276,TB80120G
2007-11-18 00:00:00,476,A01-80-(30)
2007-11-18 00:00:00,1775,AHEK
2007-11-18 00:00:00,24,C02-80
2007-11-18 00:00:00,645,J16-90
2007-11-18 00:00:00,645,PB6090
2007-11-18 00:00:00,273,TB80120G
2007-11-19 00:00:00,502,A01-80-(30)
2007-11-19 00:00:00,1844,AHEK
2007-11-19 00:00:00,25,C02-80
2007-11-19 00:00:00,679,J16-90
2007-11-19 00:00:00,707,PB6090
2007-11-19 00:00:00,283,TB80120G
2007-11-20 00:00:00,491,A01-80-(30)
2007-11-20 00:00:00,1733,AHEK
2007-11-20 00:00:00,25,C02-80
2007-11-20 00:00:00,670,J16-90
2007-11-20 00:00:00,634,PB6090
2007-11-20 00:00:00,257,TB80120G
2007-11-21 00:00:00,463,A01-80-(30)
2007-11-21 00:00:00,1719,AHEK
2007-11-21 00:00:00,25,C02-80
2007-11-21 00:00:00,643,J16-90
2007-11-21 00:00:00,590,PB6090
2007-11-21 00:00:00,255,TB80120G
2007-11-22 00:00:00,450,A01-80-(30)
2007-11-22 00:00:00,1763,AHEK
2007-11-22 00:00:00,25,C02-80
2007-11-22 00:00:00,628,J16-90
2007-11-22 00:00:00,584,PB6090
2007-11-22 00:00:00,243,TB80120G
2007-11-23 00:00:00,450,A01-80-(30)
2007-11-23 00:00:00,1771,AHEK
2007-11-23 00:00:00,26,C02-80
2007-11-23 00:00:00,629,J16-90
2007-11-23 00:00:00,623,PB6090
2007-11-23 00:00:00,260,TB80120G
2007-11-24 00:00:00,424,A01-80-(30)
2007-11-24 00:00:00,1730,AHEK
2007-11-24 00:00:00,25,C02-80
2007-11-24 00:00:00,597,J16-90
2007-11-24 00:00:00,618,PB6090
2007-11-24 00:00:00,255,TB80120G
2007-11-25 00:00:00,424,A01-80-(30)
2007-11-25 00:00:00,1730,AHEK
2007-11-25 00:00:00,25,C02-80
2007-11-25 00:00:00,597,J16-90
2007-11-25 00:00:00,618,PB6090
2007-11-25 00:00:00,255,TB80120G
2007-11-26 00:00:00,452,A01-80-(30)
2007-11-26 00:00:00,1807,AHEK
2007-11-26 00:00:00,34,C02-80
2007-11-26 00:00:00,632,J16-90
2007-11-26 00:00:00,668,PB6090
2007-11-26 00:00:00,267,TB80120G
2007-11-27 00:00:00,457,A01-80-(30)
2007-11-27 00:00:00,1803,AHEK
2007-11-27 00:00:00,34,C02-80
2007-11-27 00:00:00,636,J16-90
2007-11-27 00:00:00,627,PB6090
2007-11-27 00:00:00,255,TB80120G
2007-11-28 00:00:00,470,A01-80-(30)
2007-11-28 00:00:00,1794,AHEK
2007-11-28 00:00:00,34,C02-80
2007-11-28 00:00:00,652,J16-90
2007-11-28 00:00:00,639,PB6090
2007-11-28 00:00:00,252,TB80120G
2007-11-29 00:00:00,500,A01-80-(30)
2007-11-29 00:00:00,1720,AHEK
2007-11-29 00:00:00,34,C02-80
2007-11-29 00:00:00,684,J16-90
2007-11-29 00:00:00,683,PB6090
2007-11-29 00:00:00,247,TB80120G
2007-11-30 00:00:00,473,A01-80-(30)
2007-11-30 00:00:00,1693,AHEK
2007-11-30 00:00:00,37,C02-80
2007-11-30 00:00:00,651,J16-90
2007-11-30 00:00:00,591,PB6090
2007-11-30 00:00:00,222,TB80120G
2007-12-01 00:00:00,443,A01-80-(30)
2007-12-01 00:00:00,1643,AHEK
2007-12-01 00:00:00,37,C02-80
2007-12-01 00:00:00,603,J16-90
2007-12-01 00:00:00,575,PB6090
2007-12-01 00:00:00,216,TB80120G
2007-12-02 00:00:00,443,A01-80-(30)
2007-12-02 00:00:00,1653,AHEK
2007-12-02 00:00:00,37,C02-80
2007-12-02 00:00:00,603,J16-90
2007-12-02 00:00:00,584,PB6090
2007-12-02 00:00:00,216,TB80120G
2007-12-03 00:00:00,474,A01-80-(30)
2007-12-03 00:00:00,1724,AHEK
2007-12-03 00:00:00,37,C02-80
2007-12-03 00:00:00,642,J16-90
2007-12-03 00:00:00,607,PB6090
2007-12-03 00:00:00,252,TB80120G
2007-12-04 00:00:00,459,A01-80-(30)
2007-12-04 00:00:00,1687,AHEK
2007-12-04 00:00:00,37,C02-80
2007-12-04 00:00:00,622,J16-90
2007-12-04 00:00:00,617,PB6090
2007-12-04 00:00:00,242,TB80120G
2007-12-05 00:00:00,439,A01-80-(30)
2007-12-05 00:00:00,1637,AHEK
2007-12-05 00:00:00,38,C02-80
2007-12-05 00:00:00,599,J16-90
2007-12-05 00:00:00,626,PB6090
2007-12-05 00:00:00,242,TB80120G
2007-12-06 00:00:00,446,A01-80-(30)
2007-12-06 00:00:00,1586,AHEK
2007-12-06 00:00:00,38,C02-80
2007-12-06 00:00:00,606,J16-90
2007-12-06 00:00:00,604,PB6090
2007-12-06 00:00:00,241,TB80120G
2007-12-07 00:00:00,454,A01-80-(30)
2007-12-07 00:00:00,1550,AHEK
2007-12-07 00:00:00,37,C02-80
2007-12-07 00:00:00,620,J16-90
2007-12-07 00:00:00,638,PB6090
2007-12-07 00:00:00,242,TB80120G
2007-12-08 00:00:00,439,A01-80-(30)
2007-12-08 00:00:00,1510,AHEK
2007-12-08 00:00:00,37,C02-80
2007-12-08 00:00:00,602,J16-90
2007-12-08 00:00:00,619,PB6090
2007-12-08 00:00:00,227,TB80120G
2007-12-09 00:00:00,437,A01-80-(30)
2007-12-09 00:00:00,1508,AHEK
2007-12-09 00:00:00,37,C02-80
2007-12-09 00:00:00,602,J16-90
2007-12-09 00:00:00,619,PB6090
2007-12-09 00:00:00,227,TB80120G
2007-12-10 00:00:00,457,A01-80-(30)
2007-12-10 00:00:00,1538,AHEK
2007-12-10 00:00:00,38,C02-80
2007-12-10 00:00:00,627,J16-90
2007-12-10 00:00:00,625,PB6090
2007-12-10 00:00:00,229,TB80120G
2007-12-11 00:00:00,456,A01-80-(30)
2007-12-11 00:00:00,1502,AHEK
2007-12-11 00:00:00,38,C02-80
2007-12-11 00:00:00,600,J16-90
2007-12-11 00:00:00,635,PB6090
2007-12-11 00:00:00,217,TB80120G
2007-12-12 00:00:00,455,A01-80-(30)
2007-12-12 00:00:00,1491,AHEK
2007-12-12 00:00:00,38,C02-80
2007-12-12 00:00:00,588,J16-90
2007-12-12 00:00:00,601,PB6090
2007-12-12 00:00:00,206,TB80120G
2007-12-13 00:00:00,419,A01-80-(30)
2007-12-13 00:00:00,1437,AHEK
2007-12-13 00:00:00,38,C02-80
2007-12-13 00:00:00,547,J16-90
2007-12-13 00:00:00,530,PB6090
2007-12-13 00:00:00,189,TB80120G
2007-12-14 00:00:00,420,A01-80-(30)
2007-12-14 00:00:00,1407,AHEK
2007-12-14 00:00:00,38,C02-80
2007-12-14 00:00:00,550,J16-90
2007-12-14 00:00:00,563,PB6090
2007-12-14 00:00:00,181,TB80120G
2007-12-15 00:00:00,398,A01-80-(30)
2007-12-15 00:00:00,1350,AHEK
2007-12-15 00:00:00,38,C02-80
2007-12-15 00:00:00,507,J16-90
2007-12-15 00:00:00,530,PB6090
2007-12-15 00:00:00,171,TB80120G
2007-12-16 00:00:00,398,A01-80-(30)
2007-12-16 00:00:00,1350,AHEK
2007-12-16 00:00:00,38,C02-80
2007-12-16 00:00:00,507,J16-90
2007-12-16 00:00:00,530,PB6090
2007-12-16 00:00:00,171,TB80120G
2007-12-17 00:00:00,399,A01-80-(30)
2007-12-17 00:00:00,1368,AHEK
2007-12-17 00:00:00,38,C02-80
2007-12-17 00:00:00,518,J16-90
2007-12-17 00:00:00,517,PB6090
2007-12-17 00:00:00,174,TB80120G
2007-12-18 00:00:00,364,A01-80-(30)
2007-12-18 00:00:00,1301,AHEK
2007-12-18 00:00:00,38,C02-80
2007-12-18 00:00:00,473,J16-90
2007-12-18 00:00:00,440,PB6090
2007-12-18 00:00:00,154,TB80120G
2007-12-19 00:00:00,358,A01-80-(30)
2007-12-19 00:00:00,1241,AHEK
2007-12-19 00:00:00,35,C02-80
2007-12-19 00:00:00,451,J16-90
2007-12-19 00:00:00,415,PB6090
2007-12-19 00:00:00,149,TB80120G
2007-12-20 00:00:00,335,A01-80-(30)
2007-12-20 00:00:00,1163,AHEK
2007-12-20 00:00:00,33,C02-80
2007-12-20 00:00:00,427,J16-90
2007-12-20 00:00:00,399,PB6090
2007-12-20 00:00:00,134,TB80120G
2007-12-21 00:00:00,304,A01-80-(30)
2007-12-21 00:00:00,1109,AHEK
2007-12-21 00:00:00,29,C02-80
2007-12-21 00:00:00,389,J16-90
2007-12-21 00:00:00,372,PB6090
2007-12-21 00:00:00,114,TB80120G
2007-12-22 00:00:00,282,A01-80-(30)
2007-12-22 00:00:00,1050,AHEK
2007-12-22 00:00:00,29,C02-80
2007-12-22 00:00:00,364,J16-90
2007-12-22 00:00:00,354,PB6090
2007-12-22 00:00:00,104,TB80120G
2007-12-23 00:00:00,282,A01-80-(30)
2007-12-23 00:00:00,1050,AHEK
2007-12-23 00:00:00,29,C02-80
2007-12-23 00:00:00,364,J16-90
2007-12-23 00:00:00,354,PB6090
2007-12-23 00:00:00,104,TB80120G
2007-12-24 00:00:00,284,A01-80-(30)
2007-12-24 00:00:00,1054,AHEK
2007-12-24 00:00:00,29,C02-80
2007-12-24 00:00:00,366,J16-90
2007-12-24 00:00:00,354,PB6090
2007-12-24 00:00:00,104,TB80120G
2007-12-25 00:00:00,284,A01-80-(30)
2007-12-25 00:00:00,1054,AHEK
2007-12-25 00:00:00,29,C02-80
2007-12-25 00:00:00,366,J16-90
2007-12-25 00:00:00,354,PB6090
2007-12-25 00:00:00,104,TB80120G
2007-12-26 00:00:00,284,A01-80-(30)
2007-12-26 00:00:00,1054,AHEK
2007-12-26 00:00:00,29,C02-80
2007-12-26 00:00:00,364,J16-90
2007-12-26 00:00:00,354,PB6090
2007-12-26 00:00:00,104,TB80120G
2007-12-27 00:00:00,284,A01-80-(30)
2007-12-27 00:00:00,1058,AHEK
2007-12-27 00:00:00,29,C02-80
2007-12-27 00:00:00,364,J16-90
2007-12-27 00:00:00,354,PB6090
2007-12-27 00:00:00,104,TB80120G
2007-12-28 00:00:00,284,A01-80-(30)
2007-12-28 00:00:00,1058,AHEK
2007-12-28 00:00:00,29,C02-80
2007-12-28 00:00:00,364,J16-90
2007-12-28 00:00:00,354,PB6090
2007-12-28 00:00:00,104,TB80120G
2007-12-29 00:00:00,278,A01-80-(30)
2007-12-29 00:00:00,1045,AHEK
2007-12-29 00:00:00,21,C02-80
2007-12-29 00:00:00,354,J16-90
2007-12-29 00:00:00,349,PB6090
2007-12-29 00:00:00,104,TB80120G
2007-12-30 00:00:00,278,A01-80-(30)
2007-12-30 00:00:00,1045,AHEK
2007-12-30 00:00:00,21,C02-80
2007-12-30 00:00:00,354,J16-90
2007-12-30 00:00:00,349,PB6090
2007-12-30 00:00:00,104,TB80120G
2007-12-31 00:00:00,278,A01-80-(30)
2007-12-31 00:00:00,1036,AHEK
2007-12-31 00:00:00,21,C02-80
2007-12-31 00:00:00,354,J16-90
2007-12-31 00:00:00,328,PB6090
2007-12-31 00:00:00,103,TB80120G
2008-01-01 00:00:00,276,A01-80-(30)
2008-01-01 00:00:00,1030,AHEK
2008-01-01 00:00:00,11,C02-80
2008-01-01 00:00:00,352,J16-90
2008-01-01 00:00:00,328,PB6090
2008-01-01 00:00:00,103,TB80120G
2008-01-02 00:00:00,278,A01-80-(30)
2008-01-02 00:00:00,1014,AHEK
2008-01-02 00:00:00,11,C02-80
2008-01-02 00:00:00,354,J16-90
2008-01-02 00:00:00,358,PB6090
2008-01-02 00:00:00,143,TB80120G
2008-01-03 00:00:00,276,A01-80-(30)
2008-01-03 00:00:00,1002,AHEK
2008-01-03 00:00:00,11,C02-80
2008-01-03 00:00:00,350,J16-90
2008-01-03 00:00:00,355,PB6090
2008-01-03 00:00:00,135,TB80120G
2008-01-04 00:00:00,275,A01-80-(30)
2008-01-04 00:00:00,1016,AHEK
2008-01-04 00:00:00,11,C02-80
2008-01-04 00:00:00,353,J16-90
2008-01-04 00:00:00,391,PB6090
2008-01-04 00:00:00,135,TB80120G
2008-01-05 00:00:00,281,A01-80-(30)
2008-01-05 00:00:00,992,AHEK
2008-01-05 00:00:00,11,C02-80
2008-01-05 00:00:00,359,J16-90
2008-01-05 00:00:00,391,PB6090
2008-01-05 00:00:00,135,TB80120G
2008-01-06 00:00:00,281,A01-80-(30)
2008-01-06 00:00:00,992,AHEK
2008-01-06 00:00:00,11,C02-80
2008-01-06 00:00:00,360,J16-90
2008-01-06 00:00:00,369,PB6090
2008-01-06 00:00:00,135,TB80120G
2008-01-07 00:00:00,307,A01-80-(30)
2008-01-07 00:00:00,1038,AHEK
2008-01-07 00:00:00,11,C02-80
2008-01-07 00:00:00,396,J16-90
2008-01-07 00:00:00,391,PB6090
2008-01-07 00:00:00,138,TB80120G
2008-01-08 00:00:00,311,A01-80-(30)
2008-01-08 00:00:00,1057,AHEK
2008-01-08 00:00:00,11,C02-80
2008-01-08 00:00:00,411,J16-90
2008-01-08 00:00:00,402,PB6090
2008-01-08 00:00:00,138,TB80120G
2008-01-09 00:00:00,315,A01-80-(30)
2008-01-09 00:00:00,963,AHEK
2008-01-09 00:00:00,11,C02-80
2008-01-09 00:00:00,415,J16-90
2008-01-09 00:00:00,431,PB6090
2008-01-09 00:00:00,140,TB80120G
2008-01-10 00:00:00,321,A01-80-(30)
2008-01-10 00:00:00,971,AHEK
2008-01-10 00:00:00,11,C02-80
2008-01-10 00:00:00,425,J16-90
2008-01-10 00:00:00,462,PB6090
2008-01-10 00:00:00,143,TB80120G
2008-01-11 00:00:00,323,A01-80-(30)
2008-01-11 00:00:00,960,AHEK
2008-01-11 00:00:00,11,C02-80
2008-01-11 00:00:00,429,J16-90
2008-01-11 00:00:00,473,PB6090
2008-01-11 00:00:00,150,TB80120G
2008-01-12 00:00:00,306,A01-80-(30)
2008-01-12 00:00:00,925,AHEK
2008-01-12 00:00:00,11,C02-80
2008-01-12 00:00:00,407,J16-90
2008-01-12 00:00:00,473,PB6090
2008-01-12 00:00:00,147,TB80120G
2008-01-13 00:00:00,306,A01-80-(30)
2008-01-13 00:00:00,925,AHEK
2008-01-13 00:00:00,11,C02-80
2008-01-13 00:00:00,407,J16-90
2008-01-13 00:00:00,473,PB6090
2008-01-13 00:00:00,147,TB80120G
2008-01-14 00:00:00,324,A01-80-(30)
2008-01-14 00:00:00,961,AHEK
2008-01-14 00:00:00,11,C02-80
2008-01-14 00:00:00,431,J16-90
2008-01-14 00:00:00,503,PB6090
2008-01-14 00:00:00,152,TB80120G
2008-01-15 00:00:00,322,A01-80-(30)
2008-01-15 00:00:00,988,AHEK
2008-01-15 00:00:00,11,C02-80
2008-01-15 00:00:00,446,J16-90
2008-01-15 00:00:00,516,PB6090
2008-01-15 00:00:00,156,TB80120G
2008-01-16 00:00:00,311,A01-80-(30)
2008-01-16 00:00:00,938,AHEK
2008-01-16 00:00:00,11,C02-80
2008-01-16 00:00:00,425,J16-90
2008-01-16 00:00:00,500,PB6090
2008-01-16 00:00:00,154,TB80120G
2008-01-17 00:00:00,318,A01-80-(30)
2008-01-17 00:00:00,948,AHEK
2008-01-17 00:00:00,11,C02-80
2008-01-17 00:00:00,437,J16-90
2008-01-17 00:00:00,497,PB6090
2008-01-17 00:00:00,155,TB80120G
2008-01-18 00:00:00,317,A01-80-(30)
2008-01-18 00:00:00,991,AHEK
2008-01-18 00:00:00,12,C02-80
2008-01-18 00:00:00,436,J16-90
2008-01-18 00:00:00,535,PB6090
2008-01-18 00:00:00,155,TB80120G
2008-01-19 00:00:00,311,A01-80-(30)
2008-01-19 00:00:00,977,AHEK
2008-01-19 00:00:00,12,C02-80
2008-01-19 00:00:00,420,J16-90
2008-01-19 00:00:00,520,PB6090
2008-01-19 00:00:00,152,TB80120G
2008-01-20 00:00:00,307,A01-80-(30)
2008-01-20 00:00:00,971,AHEK
2008-01-20 00:00:00,12,C02-80
2008-01-20 00:00:00,416,J16-90
2008-01-20 00:00:00,520,PB6090
2008-01-20 00:00:00,152,TB80120G
2008-01-21 00:00:00,329,A01-80-(30)
2008-01-21 00:00:00,1010,AHEK
2008-01-21 00:00:00,13,C02-80
2008-01-21 00:00:00,453,J16-90
2008-01-21 00:00:00,545,PB6090
2008-01-21 00:00:00,154,TB80120G
2008-01-22 00:00:00,328,A01-80-(30)
2008-01-22 00:00:00,1007,AHEK
2008-01-22 00:00:00,13,C02-80
2008-01-22 00:00:00,453,J16-90
2008-01-22 00:00:00,508,PB6090
2008-01-22 00:00:00,155,TB80120G
2008-01-23 00:00:00,326,A01-80-(30)
2008-01-23 00:00:00,1016,AHEK
2008-01-23 00:00:00,13,C02-80
2008-01-23 00:00:00,456,J16-90
2008-01-23 00:00:00,496,PB6090
2008-01-23 00:00:00,155,TB80120G
2008-01-24 00:00:00,329,A01-80-(30)
2008-01-24 00:00:00,1017,AHEK
2008-01-24 00:00:00,14,C02-80
2008-01-24 00:00:00,459,J16-90
2008-01-24 00:00:00,515,PB6090
2008-01-24 00:00:00,159,TB80120G
2008-01-25 00:00:00,331,A01-80-(30)
2008-01-25 00:00:00,1052,AHEK
2008-01-25 00:00:00,14,C02-80
2008-01-25 00:00:00,467,J16-90
2008-01-25 00:00:00,533,PB6090
2008-01-25 00:00:00,177,TB80120G
2008-01-26 00:00:00,310,A01-80-(30)
2008-01-26 00:00:00,992,AHEK
2008-01-26 00:00:00,14,C02-80
2008-01-26 00:00:00,427,J16-90
2008-01-26 00:00:00,508,PB6090
2008-01-26 00:00:00,164,TB80120G
2008-01-27 00:00:00,310,A01-80-(30)
2008-01-27 00:00:00,992,AHEK
2008-01-27 00:00:00,14,C02-80
2008-01-27 00:00:00,427,J16-90
2008-01-27 00:00:00,508,PB6090
2008-01-27 00:00:00,164,TB80120G
2008-01-28 00:00:00,338,A01-80-(30)
2008-01-28 00:00:00,1050,AHEK
2008-01-28 00:00:00,15,C02-80
2008-01-28 00:00:00,455,J16-90
2008-01-28 00:00:00,531,PB6090
2008-01-28 00:00:00,173,TB80120G
2008-01-29 00:00:00,364,A01-80-(30)
2008-01-29 00:00:00,1088,AHEK
2008-01-29 00:00:00,14,C02-80
2008-01-29 00:00:00,482,J16-90
2008-01-29 00:00:00,557,PB6090
2008-01-29 00:00:00,175,TB80120G
2008-01-30 00:00:00,371,A01-80-(30)
2008-01-30 00:00:00,1105,AHEK
2008-01-30 00:00:00,14,C02-80
2008-01-30 00:00:00,477,J16-90
2008-01-30 00:00:00,553,PB6090
2008-01-30 00:00:00,176,TB80120G
2008-01-31 00:00:00,369,A01-80-(30)
2008-01-31 00:00:00,1082,AHEK
2008-01-31 00:00:00,14,C02-80
2008-01-31 00:00:00,469,J16-90
2008-01-31 00:00:00,536,PB6090
2008-01-31 00:00:00,177,TB80120G
2008-02-01 00:00:00,371,A01-80-(30)
2008-02-01 00:00:00,1237,AHEK
2008-02-01 00:00:00,18,C02-80
2008-02-01 00:00:00,479,J16-90
2008-02-01 00:00:00,595,PB6090
2008-02-01 00:00:00,195,TB80120G
2008-02-02 00:00:00,359,A01-80-(30)
2008-02-02 00:00:00,1178,AHEK
2008-02-02 00:00:00,16,C02-80
2008-02-02 00:00:00,459,J16-90
2008-02-02 00:00:00,574,PB6090
2008-02-02 00:00:00,183,TB80120G
2008-02-03 00:00:00,359,A01-80-(30)
2008-02-03 00:00:00,1178,AHEK
2008-02-03 00:00:00,16,C02-80
2008-02-03 00:00:00,459,J16-90
2008-02-03 00:00:00,574,PB6090
2008-02-03 00:00:00,183,TB80120G
2008-02-04 00:00:00,377,A01-80-(30)
2008-02-04 00:00:00,1199,AHEK
2008-02-04 00:00:00,18,C02-80
2008-02-04 00:00:00,488,J16-90
2008-02-04 00:00:00,584,PB6090
2008-02-04 00:00:00,188,TB80120G
2008-02-05 00:00:00,368,A01-80-(30)
