,Date,Net_daily_art
265,2022-04-10,17910
266,2022-04-09,17720
267,2022-04-08,19039
268,2022-04-07,19190
269,2022-04-06,20025
270,2022-04-05,20127
271,2022-04-04,19987
272,2022-04-03,18748
273,2022-04-02,18753
274,2022-04-01,19903
275,2022-03-31,19187
276,2022-03-30,19045
277,2022-03-29,19315
278,2022-03-28,19276
279,2022-03-27,17904
280,2022-03-26,17993
281,2022-03-25,19156
282,2022-03-24,19143
283,2022-03-23,19658
284,2022-03-22,19432
285,2022-03-21,20070
286,2022-03-20,18224
287,2022-03-19,18203
288,2022-03-18,19161
289,2022-03-17,18562
290,2022-03-16,18776
291,2022-03-15,19152
292,2022-03-14,19079
293,2022-03-13,17813
294,2022-03-12,17827
295,2022-03-11,19114
296,2022-03-10,18490
297,2022-03-09,18548
298,2022-03-08,18698
299,2022-03-07,18222
300,2022-03-06,16306
301,2022-03-05,16346
302,2022-03-04,17225
303,2022-03-03,17072
304,2022-03-02,16900
305,2022-03-01,16773
306,2022-02-28,16482
307,2022-02-27,15316
308,2022-02-26,15334
309,2022-02-25,16829
310,2022-02-24,16602
311,2022-02-23,16730
312,2022-02-22,16809
313,2022-02-21,16825
314,2022-02-20,15723
315,2022-02-19,15711
316,2022-02-18,16539
317,2022-02-17,16773
318,2022-02-16,16842
319,2022-02-15,16748
320,2022-02-14,16760
321,2022-02-13,15175
322,2022-02-12,15175
323,2022-02-11,16056
324,2022-02-10,16099
325,2022-02-09,16331
326,2022-02-08,16274
327,2022-02-07,16084
328,2022-02-06,14794
329,2022-02-05,14824
330,2022-02-04,16032
331,2022-02-03,15981
332,2022-02-02,16097
333,2022-02-01,15947
334,2022-01-31,16357
335,2022-01-30,15240
336,2022-01-29,15242
337,2022-01-28,16057
338,2022-01-27,15520
339,2022-01-26,15632
340,2022-01-25,15719
341,2022-01-24,15551
342,2022-01-23,14274
343,2022-01-22,14304
344,2022-01-21,15572
345,2022-01-20,15446
346,2022-01-19,15487
347,2022-01-18,14913
348,2022-01-17,14929
349,2022-01-16,13606
350,2022-01-15,13606
351,2022-01-14,14186
352,2022-01-13,13878
353,2022-01-12,13838
354,2022-01-11,13461
355,2022-01-10,13307
356,2022-01-09,11035
357,2022-01-08,11019
358,2022-01-07,11114
359,2022-01-06,9400
360,2022-01-05,8824
361,2022-01-04,8526
362,2022-01-03,8481
363,2022-01-02,7601
364,2022-01-01,7654
365,2021-12-31,7777
366,2021-12-30,7864
367,2021-12-29,7864
368,2021-12-28,7849
369,2021-12-27,7945
370,2021-12-26,7930
371,2021-12-25,7935
372,2021-12-24,9383
373,2021-12-23,11968
374,2021-12-22,13843
375,2021-12-21,15248
376,2021-12-20,15946
377,2021-12-19,15693
378,2021-12-18,15721
379,2021-12-17,17231
380,2021-12-16,18315
381,2021-12-15,18739
382,2021-12-14,19009
383,2021-12-13,19166
384,2021-12-12,18352
385,2021-12-11,18364
386,2021-12-10,19856
387,2021-12-09,19859
388,2021-12-08,20224
389,2021-12-07,20515
390,2021-12-06,20687
391,2021-12-05,19547
392,2021-12-04,19786
393,2021-12-03,21478
394,2021-12-02,20996
395,2021-12-01,21315
396,2021-11-30,21355
397,2021-11-29,21472
398,2021-11-28,19629
399,2021-11-27,19688
400,2021-11-26,20760
401,2021-11-25,20926
402,2021-11-24,20890
403,2021-11-23,21163
404,2021-11-22,21354
405,2021-11-21,19856
406,2021-11-20,19857
407,2021-11-19,21308
408,2021-11-18,21730
409,2021-11-17,22157
410,2021-11-16,21940
411,2021-11-15,22152
412,2021-11-14,20298
413,2021-11-13,20417
414,2021-11-12,21762
415,2021-11-11,21579
416,2021-11-10,21661
417,2021-11-09,21152
418,2021-11-08,21731
419,2021-11-07,20584
420,2021-11-06,20594
421,2021-11-05,21789
422,2021-11-04,21320
423,2021-11-03,21684
424,2021-11-02,22032
425,2021-11-01,22137
426,2021-10-31,20516
427,2021-10-30,20541
428,2021-10-29,21764
429,2021-10-28,21344
430,2021-10-27,21228
431,2021-10-26,21151
432,2021-10-25,21138
433,2021-10-24,19836
434,2021-10-23,19876
435,2021-10-22,21013
436,2021-10-21,20798
437,2021-10-20,20749
438,2021-10-19,21076
439,2021-10-18,20775
440,2021-10-17,19038
441,2021-10-16,19124
442,2021-10-15,20183
443,2021-10-14,20594
444,2021-10-13,20817
445,2021-10-12,21404
446,2021-10-11,21449
